Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],Unnamed: 14,Unnamed: 15
2020-05-24 4:00,20.775,45.72583333,4.021666667,5.388333333,5.626666667,42.5635,1.422733717,79.466,1.42608895,99796.96667,,
2020-05-24 5:00,19.09183333,44.2765,4.345,5.673333333,5.901666667,42.34166667,1.422614133,74.4745,1.426072967,99822.80167,,
2020-05-24 6:00,18.41866667,43.24,3.615,4.81,4.988333333,39.98516667,1.422608983,75.859,1.426046983,99868.20667,,
2020-05-24 7:00,20.12916667,41.41,3.755,4.986666667,5.14,38.58483333,1.422762333,81.02533333,1.42606295,99892.10167,,
2020-05-24 8:00,24.76566667,37.82283333,5.265,6.906666667,7.15,36.55783333,1.423169667,73.62116667,1.426248383,99863.60333,,
2020-05-24 9:00,28.9325,36.8685,6.68,8.841666667,9.038333333,37.82566667,1.423531967,64.89466667,1.4264666,99850.26833,,
2020-05-24 10:00,32.24533333,37.41716667,6.423333333,8.58,8.801666667,42.96733333,1.423780667,66.329,1.426623167,99803.47833,,
2020-05-24 11:00,33.91116667,37.34916667,4,5.195,5.336666667,40.04166667,1.424024683,74.84866667,1.426673717,99770.63833,,
2020-05-24 12:00,34.09033333,36.873,3.79,4.931666667,5.056666667,43.938,1.423967683,78.74483333,1.426661567,99732.62,,
2020-05-24 13:00,32.4895,38.221,5.971666667,7.778333333,7.953333333,43.69683333,1.4237932,81.5345,1.426545317,99691.17167,,
2020-05-24 14:00,31.1255,40.4605,5.683333333,7.351666667,7.511666667,31.4135,1.42388755,76.83183333,1.42649975,99676.01333,,
2020-05-24 15:00,31.116,40.26433333,4.668333333,6.08,6.215,29.301,1.42392805,75.43033333,1.4265078,99625.12,,
2020-05-24 16:00,30.2495,40.03466667,4.396666667,5.808333333,5.92,32.70166667,1.4237702,74.01283333,1.42647485,99550.775,,
2020-05-24 17:00,29.087,40.447,3.713333333,4.961666667,5.091666667,31.859,1.423664667,68.486,1.426452283,99492.36333,,
2020-05-24 18:00,26.63633333,43.93266667,3.96,5.206666667,5.386666667,35.23683333,1.423356833,73.308,1.426316217,99428.585,,
2020-05-24 19:00,24.6435,46.98133333,3.343333333,4.446666667,4.563333333,37.85566667,1.4231345,82.2915,1.42619295,99403.055,,
2020-05-24 20:00,22.8555,49.66833333,3.335,4.378333333,4.508333333,40.46316667,1.422935283,89.81733333,1.42608935,99369.43333,,
2020-05-24 21:00,21.07083333,52.66066667,4.303333333,5.805,5.998333333,42.55066667,1.4227559,94.892,1.426006567,99389.94333,,
2020-05-24 22:00,20.6815,54.789,5.696666667,7.62,7.886666667,40.96683333,1.422757317,101.6636667,1.42595675,99388.85167,,
2020-05-24 23:00,21.1185,55.05016667,6.97,9.356666667,9.625,41.04116667,1.4227881,99.90383333,1.425978433,99380.465,,
2020-05-25 0:00,21.471,62.66816667,6.998333333,9.696666667,9.986666667,39.06033333,1.422851817,103.794,1.42596495,99372.73667,,29.77903833
2020-05-25 1:00,21.00816667,69.58966667,10.225,14.46666667,14.97,41.64016667,1.422768533,109.7695,1.425917867,99404.885,,
2020-05-25 2:00,21.11066667,71.76766667,14.34833333,20.60166667,21.215,43.32366667,1.422744067,114.427,1.425893217,99436.765,,
2020-05-25 3:00,20.99916667,69.84483333,14.725,21.08833333,21.7,44.8635,1.422706467,117.2931667,1.425873533,99455.57667,,
2020-05-25 4:00,20.53466667,71.95666667,14.68333333,20.82666667,21.39333333,41.06083333,1.42274465,111.61,1.425894717,99468.49,,
2020-05-25 5:00,21.35333333,71.37183333,13.94166667,19.655,20.27,42.76733333,1.422772617,108.7345,1.425933,99522.24833,,
2020-05-25 6:00,22.4725,69.72883333,13.34,19.07833333,19.615,40.24133333,1.4229084,112.6765,1.42594275,99558.14167,,
2020-05-25 7:00,26.34333333,59.986,12.045,16.93166667,17.385,35.1285,1.4233349,107.4066667,1.426103617,99572.67667,,
2020-05-25 8:00,31.8505,46.85616667,10.39833333,14.42166667,14.85,33.93866667,1.423919483,106.1013333,1.426367083,99590.465,,
2020-05-25 9:00,36.17266667,37.6325,9.435,13.85333333,14.915,51.58466667,1.424050333,96.34366667,1.426687483,99626.68,,
2020-05-25 10:00,38.35516667,33.97766667,6.631666667,9.185,9.681666667,59.6295,1.42413485,135.287,1.426585817,99648.36167,,
2020-05-25 11:00,40.23033333,30.18233333,4.986666667,6.416666667,6.576666667,62.62016667,1.424284617,179.3643333,1.426430183,99684.00333,,
2020-05-25 12:00,40.3805,29.48366667,8.281666667,10.03333333,10.19,67.30683333,1.424206633,193.3785,1.426352433,99679.41,,
2020-05-25 13:00,37.531,35.044,10.33833333,13.60166667,13.89166667,70.73166667,1.423819767,164.3158333,1.4263545,99667.5,,
2020-05-25 14:00,35.68616667,37.57883333,10.10333333,13.49666667,13.76666667,69.29066667,1.423642883,123.7748333,1.426487933,99647.15833,,
2020-05-25 15:00,36.35006536,36.22039216,8.370588235,11.22941176,11.48954248,69.10326797,1.42372068,103.4224837,1.426655157,99643.89346,,
2020-05-25 16:00,34.283,40.05216667,8.821666667,12.01666667,12.32833333,55.75516667,1.423755583,93.3515,1.426585133,99616.83833,,
2020-05-25 17:00,37.37166667,34.47033333,8.116666667,10.95333333,11.22833333,70.25133333,1.423811533,102.2365,1.426727667,99583.59167,,
2020-05-25 18:00,35.09966667,36.78333333,7.243333333,9.81,10.07166667,69.03166667,1.423582217,126.6181667,1.426433183,99591.02333,,
2020-05-25 19:00,32.23983333,39.74983333,7.911666667,10.80666667,11.09666667,58.46133333,1.423473933,96.03216667,1.42644155,99589.66167,,
2020-05-25 20:00,29.15433333,45.11083333,10.84,14.895,15.23166667,43.47616667,1.423444683,85.15266667,1.4263554,99629.43333,,
2020-05-25 21:00,26.4745,50.93283333,13.76333333,19.585,20.115,41.11416667,1.423225517,92.30233333,1.426194917,99688.24833,,
2020-05-25 22:00,25.011,54.59816667,15.62333333,22.72666667,23.42,41.759,1.423089817,96.39183333,1.426121533,99744.78333,,
2020-05-25 23:00,23.93916667,55.4535,14.02833333,20.52,21.18833333,44.93733333,1.422939633,95.64933333,1.426090633,99782.50167,,
2020-05-26 0:00,23.046,58.12833333,16.75833333,25.13666667,26.05666667,42.61583333,1.4229098,99.66366667,1.426037533,99810.82667,,
2020-05-26 1:00,22.389,60.41566667,18.91833333,29.13,31.14333333,41.64616667,1.4228737,96.70483333,1.42603335,99827.32167,,
2020-05-26 2:00,21.96483333,61.214,19.57,30.03666667,32.24833333,41.65066667,1.42283925,101.493,1.4259919,99812.51333,,
2020-05-26 3:00,21.64683333,62.12666667,19.36333333,29.765,31.885,43.0025,1.4227898,101.728,1.42598175,99810.855,,
2020-05-26 4:00,21.63183333,63.16016667,20.26166667,30.88166667,33.495,41.5795,1.422815633,105.2351667,1.425960717,99828.31,,
2020-05-26 5:00,21.66166667,63.31133333,22.66,35.16,40.33333333,44.14033333,1.422769067,109.6016667,1.4259358,99871.68,,
2020-05-26 6:00,22.1495,62.96766667,22.83,35.76166667,41.35833333,42.27083333,1.42284385,111.9401667,1.425937283,99932.01,,
2020-05-26 7:00,26.34866667,52.70183333,19.54833333,30.14,32.54,40.269,1.4232368,97.3355,1.426164533,99947.695,,
2020-05-26 8:00,31.04016667,43.26333333,15.84166667,23.42833333,24.275,39.9755,1.423711817,87.50966667,1.426434417,99952.42667,,
2020-05-26 9:00,34.888,37.7475,11.95833333,16.87666667,17.34833333,59.11733333,1.423756017,89.2885,1.426648317,99937.2,,
2020-05-26 10:00,36.60983333,36.03133333,9.996666667,13.62333333,14.00166667,61.849,1.4238945,116.3773333,1.426591833,99918.88833,,
2020-05-26 11:00,39.38983333,31.20916667,8.513333333,11.33333333,11.595,67.472,1.424092767,163.6516667,1.426475417,99920.11167,,
2020-05-26 12:00,39.28166667,31.64916667,8.206666667,10.73166667,11.015,69.20983333,1.424045583,178.0806667,1.42637905,99896.53833,,
2020-05-26 13:00,38.825,32.4045,8.898333333,11.64,11.90166667,69.03233333,1.423998233,157.481,1.426478283,99875.22667,,
2020-05-26 14:00,39.10583333,31.20166667,8.636666667,11.39666667,11.65666667,67.631,1.424057817,156.7293333,1.426500567,99828.94833,,
2020-05-26 15:00,39.88266667,28.41866667,6.64,8.733333333,8.9,70.1,1.4240947,158.785,1.4265366,99777.08167,,
2020-05-26 16:00,40.03416667,27.92066667,6.51,8.786666667,9.025,71.38316667,1.42408555,160.2993333,1.4265366,99723.04,,
2020-05-26 17:00,39.843,27.68616667,6.495,8.61,8.801666667,69.85633333,1.424095067,150.484,1.426585633,99663.03167,,
2020-05-26 18:00,37.01466667,32.16516667,8.106666667,10.79833333,11.015,75.146,1.423673917,149.288,1.426414883,99670.89833,,
2020-05-26 19:00,31.88866667,40.63783333,10.80833333,14.53166667,14.91666667,56.13833333,1.423483733,105.5001667,1.426369,99706.75167,,
2020-05-26 20:00,28.75633333,45.9695,21.61,28.3,29.11666667,42.75866667,1.423417383,84.09416667,1.426342783,99738.80833,,
2020-05-26 21:00,27.03766667,50.47633333,12.83833333,17.34166667,17.76833333,42.44866667,1.4232491,89.72066667,1.426230583,99786.01333,,
2020-05-26 22:00,25.67627119,53.73830508,12.38305085,17.2779661,17.77288136,40.10847458,1.423177271,86.54881356,1.426201915,99842.24407,,
2020-05-26 23:00,24.9595,55.565,13.805,19.37666667,19.89833333,40.892,1.423102283,87.51716667,1.426172467,99856.295,,
2020-05-27 0:00,24.3735,57.32383333,13.12833333,18.51333333,19.03,41.7655,1.423036767,92.03083333,1.42612635,99861.07667,,
2020-05-27 1:00,24.097,58.93533333,14.40333333,20.39666667,20.96166667,42.13583333,1.423006467,96.776,1.426089133,99847.55333,,
2020-05-27 2:00,23.73916667,59.81783333,15.355,21.58666667,22.20833333,40.77633333,1.423002783,100.6158333,1.426054717,99849.77333,,
2020-05-27 3:00,23.30633333,60.76283333,16.255,22.895,23.475,41.31233333,1.42295645,103.403,1.426024117,99839.54,,
2020-05-27 4:00,23.13,61.318,17.61166667,25.11166667,25.905,38.218,1.42300105,103.6053333,1.426017133,99835.60833,,
2020-05-27 5:00,22.9335,62.03966667,19.095,27.495,28.39333333,35.87133333,1.423029483,106.8351667,1.425991683,99839.90667,,
2020-05-27 6:00,23.75683333,62.14916667,19.46833333,28.115,29.29666667,34.95516667,1.423116067,106.0456667,1.426023333,99881.50333,,
2020-05-27 7:00,28.8525,51.0045,15.895,22.58333333,23.21166667,34.2435,1.423596567,95.9965,1.426278083,99879.16333,,
2020-05-27 8:00,34.35716667,34.8015,8.098333333,10.86333333,11.19333333,46.96133333,1.4239371,74.911,1.426702367,99866.72667,,
2020-05-27 9:00,36.66283333,28.71833333,5.951666667,7.981666667,8.183333333,64.644,1.423844667,122.6878333,1.426556417,99842.325,,
2020-05-27 10:00,37.403,29.51283333,6.428333333,8.546666667,8.811666667,63.65283333,1.4239474,151.0808333,1.426428417,99829.75667,,
2020-05-27 11:00,36.89833333,30.64733333,6.796666667,8.956666667,9.178333333,64.70233333,1.423869917,143.9443333,1.4264406,99825.45667,,
2020-05-27 12:00,36.89116667,30.36166667,5.855,7.726666667,7.883333333,64.35116667,1.423876267,134.8291667,1.42649635,99812.81167,,
2020-05-27 13:00,35.53666667,32.6705,6.031666667,7.985,8.165,63.29233333,1.423745667,125.247,1.42646935,99808.30333,,
2020-05-27 14:00,35.5675,32.66683333,6.26,8.268333333,8.465,64.78166667,1.423719367,114.1486667,1.426539417,99773.43,,
2020-05-27 15:00,37.357,30.24316667,5.635,7.293333333,7.473333333,62.91116667,1.423957117,115.1613333,1.426647033,99719.16,,
2020-05-27 16:00,36.14166667,29.9485,4.761666667,6.351666667,6.513333333,65.164,1.423775933,133.6506667,1.426456067,99684.99167,,
2020-05-27 17:00,36.09083333,27.91916667,3.218333333,4.29,4.408333333,62.96983333,1.4238142,111.0865,1.426591517,99627.01,,
2020-05-27 18:00,34.494,29.4115,3.448333333,4.753333333,4.908333333,65.73416667,1.423580533,123.704,1.426412617,99578.24,,
2020-05-27 19:00,31.0835,38.01616667,7.763333333,10.32333333,10.57333333,57.63466667,1.423367767,94.7625,1.426389517,99599.015,,
2020-05-27 20:00,28.17016667,43.36933333,9.581666667,12.84333333,13.17,42.52283333,1.423360967,82.0095,1.4263274,99626.73833,,
2020-05-27 21:00,25.995,48.02583333,11.38333333,15.68,16.075,46.40833333,1.423081983,90.35216667,1.426189817,99666.83333,,
2020-05-27 22:00,24.93716667,49.735,10.3,14.33833333,14.70833333,46.43633333,1.422993667,92.73033333,1.426140767,99687.64333,,
2020-05-27 23:00,24.3305,51.592,11.595,16.20833333,16.61333333,48.20366667,1.422909467,95.07183333,1.426107,99678.76667,,
2020-05-28 0:00,23.8345,52.91466667,10.32833333,14.55833333,15.00833333,47.51083333,1.422881533,96.20616667,1.426084,99672.22167,,
2020-05-28 1:00,23.93483333,52.90616667,7.215,9.916666667,10.235,42.97033333,1.422976933,88.986,1.426129817,99673.615,,
2020-05-28 2:00,24.579,51.74866667,3.781666667,5.133333333,5.281666667,35.42516667,1.4231758,85.40533333,1.426172417,99639.29333,,
2020-05-28 3:00,24.63866667,51.83433333,3.22,4.34,4.446666667,36.336,1.423163233,87.824,1.42616,99625.605,,
2020-05-28 4:00,24.2765,52.81183333,3.248333333,4.533333333,4.685,35.23483333,1.42315415,93.99583333,1.426111567,99615.71167,,
2020-05-28 5:00,23.79733333,54.7895,4.91,6.736666667,6.985,36.811,1.423083767,99.1225,1.42606555,99625.50667,,
2020-05-28 6:00,23.763,55.79116667,7.311666667,10.22333333,10.52,37.42833333,1.423069083,100.0863333,1.426058633,99612.42333,,
2020-05-28 7:00,23.95683333,55.41433333,7.68,10.59833333,10.85333333,36.30816667,1.423106683,100.399,1.426063067,99591.11333,,
2020-05-28 8:00,24.17466667,54.862,5.89,7.958333333,8.181666667,37.27266667,1.423106383,98.04,1.42608425,99580.92833,,
2020-05-28 9:00,25.8945,51.20933333,3.841666667,5.333333333,5.548333333,34.508,1.423303617,89.20916667,1.426193433,99569.50833,,
2020-05-28 10:00,27.16483333,48.805,3.42,4.708333333,4.866666667,33.41766667,1.423434683,87.111,1.426250217,99517.00667,,
2020-05-28 11:00,29.8885,44.898,3.583333333,4.868333333,5.008333333,32.3335,1.4237395,85.2195,1.426390033,99442.54333,,
2020-05-28 12:00,32.0865,40.78333333,3.596666667,4.945,5.121666667,42.57416667,1.423768933,72.529,1.42657245,99363.345,,
2020-05-28 13:00,29.3585,47.578,4.476666667,6.068333333,6.268333333,46.6945,1.423403117,86.869,1.426355017,99348.74833,,
2020-05-28 14:00,25.3365,61.2715,7.408333333,10.53166667,10.84833333,38.12033333,1.4231873,107.9568333,1.426063617,99302.035,,
2020-05-28 15:00,23.98633333,66.0955,8.57,12.42333333,12.84666667,42.919,1.422982317,113.4445,1.42598705,99230.82833,,
2020-05-28 16:00,23.7455,68.57383333,9.543333333,13.95166667,14.33833333,42.49116667,1.42297045,113.4951667,1.42597885,99152.90333,,
2020-05-28 17:00,23.99433333,68.91016667,7.045,9.738333333,9.99,41.39933333,1.423012167,111.8311667,1.425996867,99119.39,,
2020-05-28 18:00,24.0935,69.31116667,5.34,7.1,7.291666667,40.87183333,1.423030467,112.7266667,1.42599475,99107.68333,,
2020-05-28 19:00,24.239,67.71866667,3.55,4.795,4.908333333,40.62916667,1.4230473,110.8658333,1.426010483,99119.53167,,
2020-05-28 20:00,23.817,67.71266667,4.65,6.308333333,6.488333333,41.57983333,1.422993833,117.0338333,1.42596035,99124.19833,,
2020-05-28 21:00,23.092,67.811,8.186666667,12.015,12.42666667,43.38083333,1.422899017,114.5991667,1.42595105,99148.35833,,
2020-05-28 22:00,22.6745,69.2385,12.575,18.01833333,18.80666667,45.5595,1.422822667,118.7151667,1.425913267,99143.49,,
2020-05-28 23:00,22.4485,69.13466667,7.261666667,10.73166667,11.06666667,43.32783333,1.4228465,119.0116667,1.425904167,99119.925,,
2020-05-29 0:00,22.0795,69.25533333,2.965,4.27,4.436666667,41.45683333,1.422851433,116.6548333,1.425906033,99082.94,,
2020-05-29 1:00,22.09583333,68.82466667,2.55,3.643333333,3.763333333,41.03516667,1.422861017,114.9125,1.42591685,99053.96333,,
2020-05-29 2:00,21.87,69.42233333,3.895,5.466666667,5.66,43.33233333,1.422799733,120.8416667,1.42587535,99011.075,,
2020-05-29 3:00,22.0155,69.10933333,3.886666667,5.326666667,5.556666667,42.037,1.422835333,116.8355,1.425902933,99011.77,,
2020-05-29 4:00,22.06066667,67.99616667,4.006666667,5.646666667,5.848333333,42.68966667,1.422826433,116.6351667,1.425905533,98988.21667,,
2020-05-29 5:00,22.09183333,67.03933333,4.52,6.453333333,6.71,44.27416667,1.422798767,116.7435,1.42590595,99007.965,,
2020-05-29 6:00,22.4855,65.917,5.471666667,7.843333333,8.071666667,43.96366667,1.422837533,121.1176667,1.425892933,99031.39,,
2020-05-29 7:00,25.61816667,57.11466667,4.186666667,5.821666667,5.958333333,39.584,1.423183083,108.8198333,1.426068167,99051.59,,
2020-05-29 8:00,28.33783333,49.64483333,11.695,21.70666667,24.505,44.32716667,1.423343183,105.5038333,1.426194483,99037.41833,,
2020-05-29 9:00,27.27383333,52.80716667,17.94833333,34.61833333,40.11333333,46.81416667,1.423184117,105.5511667,1.4261439,99017.66333,,
2020-05-29 10:00,29.2785,49.248,6.095,8.396666667,8.648333333,43.43083333,1.423458783,103.0153333,1.426253917,98964.015,,
2020-05-29 11:00,26.60366667,60.48166667,8.87,12.715,13.16666667,49.89416667,1.42307405,113.991,1.42607555,98960.11667,,
2020-05-29 12:00,25.21533333,65.10166667,10.28166667,14.70833333,15.165,41.98683333,1.4231025,122.3071667,1.42597445,98857.37833,,
2020-05-29 13:00,27.99433333,54.41966667,5.211666667,7.005,7.193333333,43.41133333,1.42332815,108.9633333,1.42615975,98751.06333,,
2020-05-29 14:00,28.27333333,51.95766667,5.221666667,6.898333333,7.08,50.052,1.423225033,105.2166667,1.426193067,98678.615,,
2020-05-29 15:00,29.66983333,47.87983333,5.825,7.541666667,7.733333333,51.77716667,1.423336167,97.534,1.42630555,98596.84333,,
2020-05-29 16:00,27.53,50.05866667,2.431666667,3.291666667,3.423333333,57.92183333,1.423005,92.17583333,1.42624305,98689.545,,
2020-05-29 17:00,23.7695,56.5285,0.565,0.84,0.885,44.46883333,1.422934367,100.8933333,1.426054117,98801.19167,,
2020-05-29 18:00,21.24816667,59.8865,1.43,2.006666667,2.051666667,41.21583333,1.422794383,106.9693333,1.42594055,98857.03167,,
2020-05-29 19:00,20.641,56.8255,2.261666667,2.953333333,3.046666667,42.044,1.422733767,103.6011667,1.42594425,98921.455,,
2020-05-29 20:00,19.9425,55.82166667,1.976666667,2.593333333,2.651666667,45.055,1.42262535,103.7333333,1.425925217,99039.46,,
2020-05-29 21:00,19.21466667,57.30166667,2.638333333,3.595,3.671666667,44.589,1.422580717,104.6148333,1.425901033,99133.805,,
2020-05-29 22:00,18.95516667,58.082,1.95,2.711666667,2.798333333,42.902,1.4225936,101.6348333,1.4259115,99204.12833,,
2020-05-29 23:00,18.69083333,57.63516667,1.486666667,2.073333333,2.141666667,41.82333333,1.422594333,102.697,1.425898367,99234.42167,,
2020-05-30 0:00,18.157,58.48633333,1.216666667,1.686666667,1.74,40.563,1.422578883,106.0278333,1.425865033,99274.175,,
2020-05-30 1:00,17.73966667,59.03533333,0.856666667,1.231666667,1.283333333,40.89233333,1.422541767,105.3548333,1.425857933,99321.65667,,
2020-05-30 2:00,16.851,61.72316667,0.938333333,1.31,1.38,41.155,1.42247045,107.4815,1.42582165,99361.34167,,
2020-05-30 3:00,16.45966667,63.11233333,2.166666667,2.838333333,2.92,39.82133333,1.4224661,108.0106667,1.425807967,99396.13167,,
2020-05-30 4:00,16.4805,62.24433333,2.028333333,2.623333333,2.701666667,39.39566667,1.4224757,106.4105,1.425817783,99420.99833,,
2020-05-30 5:00,16.2365,63.643,2.945,3.821666667,3.908333333,40.0325,1.422445433,109.6908333,1.425792233,99447.47333,,
2020-05-30 6:00,16.81166667,62.60933333,3.938333333,5.148333333,5.28,38.37116667,1.4225197,110.6435,1.425802383,99465.89167,,
2020-05-30 7:00,17.63783333,60.68266667,4.506666667,5.99,6.181666667,40.54633333,1.422540733,108.9148333,1.4258346,99472.55167,,
2020-05-30 8:00,20.819,53.69083333,4.19,5.541666667,5.688333333,37.71133333,1.422829533,104.5368333,1.425943817,99440.295,,
2020-05-30 9:00,23.4755,45.28733333,2.105,2.883333333,3.006666667,42.12166667,1.422954883,92.35483333,1.4260949,99393.48167,,
2020-05-30 10:00,24.63516667,42.3785,1.375,1.913333333,1.963333333,51.882,1.42286385,84.076,1.4261821,99342.61333,,
2020-05-30 11:00,23.3615,47.51533333,2.078333333,2.863333333,2.96,51.52466667,1.42276525,99.78366667,1.426047217,99302.41833,,
2020-05-30 12:00,25.46233333,42.12416667,2.95,3.938333333,4.038333333,47.76183333,1.42301155,81.66033333,1.4262239,99245.525,,
2020-05-30 13:00,24.55166667,41.10783333,2.85,3.756666667,3.86,45.39533333,1.4229817,93.62266667,1.426122817,99284.43,,
2020-05-30 14:00,25.85166667,37.17916667,2.023333333,2.676666667,2.761666667,43.93633333,1.423117917,97.80733333,1.426140767,99305.40667,,
2020-05-30 15:00,23.463,40.57333333,1.238333333,1.786666667,1.851666667,40.40783333,1.422986867,111.1051667,1.425983833,99423.73,,
2020-05-30 16:00,22.16083333,40.37816667,0.756666667,1.208333333,1.288333333,39.01833333,1.422907267,96.8075,1.426026683,99543.73,,
2020-05-30 17:00,22.4555,35.53133333,0.813333333,1.308333333,1.386666667,38.7685,1.42293455,89.36016667,1.426078967,99602.05333,,
2020-05-30 18:00,20.758,32.18966667,0.018333333,0.131666667,0.165,43.28533333,1.422719983,94.64933333,1.42600065,99647.71667,,
2020-05-30 19:00,18.0465,37.0705,0.02,0.123333333,0.14,42.855,1.422527467,98.563,1.425905333,99728.95667,,
2020-05-30 20:00,16.51316667,40.95333333,0.033333333,0.128333333,0.145,40.30916667,1.42246105,91.72666667,1.425903433,99805.53667,,
2020-05-30 21:00,15.20016667,44.83766667,1.035,1.198333333,1.228333333,39.514,1.422377333,84.42416667,1.425909633,99884.49333,,
2020-05-30 22:00,14.24316667,47.31733333,0.306666667,0.483333333,0.518333333,37.2605,1.422347783,77.108,1.425925567,99960.89667,,
2020-05-30 23:00,13.46833333,50.18766667,0.103333333,0.298333333,0.33,36.13883333,1.422310617,77.01,1.425904783,99984.435,,
2020-05-31 0:00,12.7415,52.2345,0.136666667,0.313333333,0.336666667,32.40433333,1.422326533,75.82816667,1.4258922,99992.82833,,
2020-05-31 1:00,11.9615,54.855,0.435,0.81,0.851666667,32.16616667,1.422293783,80.33833333,1.42585925,100006.3317,,
2020-05-31 2:00,11.29683333,56.8455,0.855,1.443333333,1.538333333,32.23883333,1.42227045,85.89683333,1.425827817,100019.4933,,
2020-05-31 3:00,10.925,57.12216667,1.15,1.705,1.785,34.58116667,1.4222146,85.149,1.42583225,100034.9067,,
2020-05-31 4:00,10.75233333,59.04283333,0.398333333,0.695,0.756666667,35.378,1.422194117,84.25566667,1.425837533,100071.495,,
2020-05-31 5:00,10.7535,58.408,1.201666667,1.553333333,1.601666667,36.54016667,1.422172617,85.212,1.42583205,100139.8683,,
2020-05-31 6:00,11.75416667,53.8475,0.103333333,0.158333333,0.201666667,37.14983333,1.422203383,85.6435,1.42583515,100203.7533,,
2020-05-31 7:00,16.884,41.3505,0,0,0.023333333,36.37866667,1.42256225,76.135,1.426003633,100236.1233,,
2020-05-31 8:00,21.1825,29.07266667,0,0.008333333,0.016666667,41.289,1.422788383,62.21,1.426201233,100284.0517,,
2020-05-31 9:00,23.187,23.06766667,0,0,0.01,43.979,1.422895483,95.4,1.426067283,100316.2367,,
2020-05-31 10:00,24.439,22.64433333,0,0,0.013333333,42.983,1.42301875,110.4625,1.426019433,100318.1967,,
2020-05-31 11:00,23.627,24.633,0,0.033333333,0.078333333,45.33533333,1.422906017,113.9668333,1.425972183,100333.5267,,
2020-05-31 12:00,23.9,24.019,0.031666667,0.128333333,0.161666667,44.86883333,1.422937633,108.2666667,1.42601485,100314.89,,
2020-05-31 13:00,22.83466667,24.34366667,0.931666667,1.083333333,1.096666667,44.849,1.422849467,104.6823333,1.426001033,100335.705,,
2020-05-31 14:00,23.195,23.5175,0.893333333,1.043333333,1.071666667,43.9325,1.422897017,99.7795,1.4260418,100306.64,,
2020-05-31 15:00,23.737,22.561,0.045,0.195,0.206666667,45.25416667,1.422916683,97.2255,1.426074617,100300.205,,
2020-05-31 16:00,24.02483333,21.7545,0.076666667,0.23,0.266666667,46.72033333,1.422912517,98.39633333,1.42607725,100252.2883,,
2020-05-31 17:00,21.21666667,25.672,0.313333333,0.543333333,0.578333333,46.18833333,1.422698367,95.7305,1.426006233,100245.6067,,
2020-05-31 18:00,19.31383333,30.41566667,0.291666667,0.593333333,0.618333333,42.79083333,1.422622017,88.25233333,1.42599885,100255.63,,
2020-05-31 19:00,18.7505,31.4675,0.491666667,0.82,0.868333333,44.84633333,1.422541683,78.63116667,1.426039733,100270.7533,,
2020-05-31 20:00,17.677,33.958,0.671666667,1.095,1.143333333,43.93183333,1.422479883,76.44383333,1.4260236,100269.6583,,
2020-05-31 21:00,16.7125,35.5535,0.796666667,1.241666667,1.315,43.4375,1.422417217,72.362,1.4260208,100287.1417,,
2020-05-31 22:00,16.19516667,36.8235,0.676666667,1.165,1.243333333,43.3175,1.422380733,68.66883333,1.426027933,100301.2417,,
2020-05-31 23:00,15.957,37.67616667,0.865,1.368333333,1.436666667,42.074,1.422386183,65.629,1.426038883,100281.8183,,
2020-06-01 0:00,15.68083333,38.36183333,0.936666667,1.4,1.483333333,41.31366667,1.422379833,62.86883333,1.426047217,100267.1317,,
2020-06-01 1:00,15.56883333,36.64816667,0.818333333,1.331666667,1.401666667,41.0175,1.422376917,58.86583333,1.4260672,100237.1083,,
2020-06-01 2:00,14.55266667,38.57166667,1.665,2.148333333,2.216666667,41.9425,1.422283433,63.45883333,1.4260126,100229.7067,,
2020-06-01 3:00,13.98233333,39.77216667,1.068333333,1.595,1.688333333,38.75166667,1.422300317,60.37616667,1.426014567,100215.9617,,
2020-06-01 4:00,13.75233333,40.026,1.295,1.903333333,2.033333333,36.22433333,1.422330267,57.99033333,1.426021933,100240.155,,
2020-06-01 5:00,13.47833333,42.684,1.118333333,1.7,1.811666667,35.4885,1.422323383,60.76683333,1.425998383,100305.8367,,
2020-06-01 6:00,12.89616667,46.5045,1.116666667,1.72,1.843333333,32.5645,1.422334233,65.14716667,1.4259571,100370.1933,,
2020-06-01 7:00,13.777,46.902,1.44,2.161666667,2.263333333,30.18333333,1.422445033,69.93033333,1.425953983,100378.9283,,
2020-06-01 8:00,20.13966667,36.126,0.836666667,1.31,1.391666667,31.282,1.422903233,60.23383333,1.426186567,100350.415,,
2020-06-01 9:00,25.36333333,28.93133333,0.948333333,1.453333333,1.608333333,44.85866667,1.42306145,59.68233333,1.426352133,100269.515,,
2020-06-01 10:00,29.28816667,22.6805,0.495,0.816666667,0.868333333,49.61533333,1.423338933,103.6786667,1.426250283,100238.725,,
2020-06-01 11:00,30.84133333,22.39816667,1.296666667,1.915,2.005,51.4585,1.4234641,133.5633333,1.426143317,100180.4617,,
2020-06-01 12:00,29.0875,24.75383333,2.878333333,4.266666667,4.483333333,51.35983333,1.423284033,130.8356667,1.426077617,100124.0933,,
2020-06-01 13:00,27.888,25.111,1.975,2.88,3.086666667,50.93866667,1.423167733,110.1696667,1.426145333,100025.635,,
