Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa]
2020-05-06 13:00:00,18.27,25.34,0.5,1.5,1.5,152.03,1.4204379999999999,3120.73,1.408406,99240.7
2020-05-06 14:00:00,17.96865384615385,24.770576923076923,1.019230769230769,1.7134615384615381,1.8615384615384616,53.433653846153874,1.4223080384615385,420.57538461538473,1.4240345192307693,99233.90769230766
2020-05-06 15:00:00,22.39216666666668,19.515833333333333,0.8599999999999997,1.4916666666666667,1.6016666666666666,47.17183333333334,1.4227699833333334,214.00933333333327,1.4253449666666664,99153.84166666665
2020-05-06 16:00:00,22.31983333333334,18.8505,1.1099999999999997,1.7699999999999991,1.8966666666666667,46.77933333333332,1.4227698499999997,189.64183333333332,1.42548475,99105.39333333336
2020-05-06 17:00:00,22.19883333333333,18.444833333333328,1.3999999999999995,2.188333333333333,2.2833333333333328,47.520666666666656,1.4227459833333334,161.21599999999995,1.4256482499999998,99076.63166666667
2020-05-06 18:00:00,19.40616666666666,20.388166666666667,1.7083333333333328,2.600000000000001,2.696666666666666,48.28400000000002,1.4225247833333328,132.5348333333333,1.4257431999999999,99090.3216666667
2020-05-06 19:00:00,16.153333333333332,24.04783333333334,2.1166666666666667,3.106666666666667,3.255,46.44516666666668,1.4223189166666665,110.69000000000003,1.425784133333333,99125.92499999999
2020-05-06 20:00:00,14.56583333333333,23.106499999999997,0.8216666666666661,1.1783333333333335,1.2466666666666666,43.417666666666676,1.422256883333333,87.18566666666665,1.4258763833333339,99185.42499999997
2020-05-06 21:00:00,12.986166666666668,24.581333333333347,0.7099999999999995,1.1033333333333333,1.2116666666666662,43.17333333333333,1.4221443166666663,76.00666666666665,1.4258980833333335,99219.23833333334
2020-05-06 22:00:00,11.887166666666667,25.71533333333333,0.5333333333333335,0.9933333333333334,1.0466666666666666,43.3465,1.422083116666666,73.30133333333333,1.4258995499999998,99214.60166666664
2020-05-06 23:00:00,11.19633333333333,28.377499999999994,0.6116666666666666,1.1383333333333332,1.2183333333333337,44.30683333333333,1.4220426166666666,70.54299999999998,1.4259157833333336,99184.50166666668
2020-05-07 00:00:00,10.460166666666668,30.100666666666662,0.9899999999999998,1.578333333333333,1.6566666666666665,43.53983333333335,1.422032816666667,70.27666666666666,1.4259175833333333,99145.82333333333
2020-05-07 01:00:00,10.068000000000005,30.76833333333333,1.1400000000000003,1.7816666666666672,1.8899999999999997,43.75366666666666,1.4220160666666672,66.8545,1.4259372499999998,99089.425
2020-05-07 02:00:00,9.527499999999998,31.564333333333327,1.095,1.6916666666666664,1.8166666666666667,44.75900000000001,1.421979783333334,61.891000000000005,1.4259659333333337,99036.87833333334
2020-05-07 03:00:00,8.706166666666666,33.52466666666667,1.1516666666666668,1.8316666666666666,1.9649999999999999,44.890666666666654,1.4219504666666662,67.2095,1.4259359833333327,99008.19833333333
2020-05-07 04:00:00,8.54433333333333,31.643333333333338,0.9216666666666663,1.5166666666666664,1.6400000000000001,45.336666666666666,1.4219369666666668,64.3595,1.425952283333333,98989.27333333333
2020-05-07 05:00:00,8.431666666666663,31.68733333333332,0.7266666666666667,1.243333333333333,1.375,47.037166666666685,1.4219017999999997,66.78866666666667,1.4259385833333338,98955.6833333333
2020-05-07 06:00:00,9.24416666666667,30.03716666666667,1.1616666666666668,1.7250000000000003,1.8233333333333333,45.09183333333335,1.4219643,66.43133333333331,1.425940166666667,98951.65833333335
2020-05-07 07:00:00,13.895166666666666,25.885,0.8316666666666664,1.411666666666666,1.5483333333333325,42.1585,1.4222363833333334,60.59733333333333,1.4260151500000002,98932.30833333332
2020-05-07 08:00:00,14.993500000000004,27.452500000000008,0.938333333333333,1.6100000000000005,1.7233333333333336,44.53850000000001,1.4222679000000003,66.6705,1.4260062333333332,98912.21000000004
2020-05-07 09:00:00,16.583333333333325,26.353499999999997,0.9700000000000001,1.6066666666666667,1.71,46.11850000000001,1.4223569833333334,81.63583333333331,1.4259634500000002,98849.64166666663
2020-05-07 10:00:00,21.74716666666667,20.087999999999997,0.8016666666666666,1.395,1.488333333333333,48.80399999999998,1.4226873833333336,92.69549999999998,1.4260381666666666,98763.83666666666
2020-05-07 11:00:00,19.96383333333332,23.356833333333334,1.0266666666666675,1.6566666666666667,1.7883333333333329,48.213666666666676,1.422567,103.653,1.425926233333333,98762.84166666665
2020-05-07 12:00:00,19.50900000000001,26.786500000000014,1.3749999999999993,2.141666666666666,2.2566666666666664,47.06050000000001,1.422555566666667,92.97633333333332,1.42597645,98705.21833333332
2020-05-07 13:00:00,17.595000000000006,34.678999999999995,2.0883333333333334,3.056666666666666,3.1983333333333324,47.05400000000001,1.4224145166666666,82.00216666666668,1.4259887666666664,98733.47166666665
2020-05-07 14:00:00,12.727833333333333,49.563,2.4233333333333333,3.403333333333335,3.563333333333333,37.7825,1.4222363833333334,65.8015,1.425956866666667,98794.77833333329
2020-05-07 15:00:00,11.250000000000002,55.037833333333325,1.7616666666666663,2.6466666666666674,2.8033333333333332,33.99,1.4222375499999997,70.16216666666666,1.4259185999999997,98810.5083333333
2020-05-07 16:00:00,15.011166666666668,40.528000000000006,1.4200000000000004,2.196666666666666,2.2883333333333336,30.989500000000003,1.4225228833333332,65.20983333333335,1.4260152333333334,98766.465
2020-05-07 17:00:00,16.462666666666667,31.363833333333325,1.2816666666666672,1.9116666666666655,2.0166666666666666,35.176,1.4225535000000002,55.74666666666665,1.4261098999999993,98790.37833333333
