Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc_all,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-06 13:00:00,18.27,25.34,0.5,1.5,1.5,152.03,1.4204379999999999,3120.73,1.408406,99240.7,1.646,3.425,5.072,38.173,13.57,9.732000000000001,3.8339999999999996,12.071,29.295
2020-05-06 14:00:00,17.96865384615385,24.770576923076923,1.019230769230769,1.7134615384615381,1.8615384615384616,53.433653846153874,1.4223080384615385,420.57538461538473,1.4240345192307693,99233.90769230766,1.3969999999999998,3.0860000000000003,4.4830000000000005,39.446999999999996,14.779000000000002,10.735,4.045,12.162,29.101999999999997
2020-05-06 15:00:00,22.39216666666668,19.515833333333333,0.8599999999999997,1.4916666666666667,1.6016666666666666,47.17183333333334,1.4227699833333334,214.00933333333327,1.4253449666666664,99153.84166666665,1.237,2.699,3.905,40.509,12.838,8.89,3.945,12.286,28.184
2020-05-06 16:00:00,22.31983333333334,18.8505,1.1099999999999997,1.7699999999999991,1.8966666666666667,46.77933333333332,1.4227698499999997,189.64183333333332,1.42548475,99105.39333333336,1.49,3.9410000000000003,5.638999999999999,40.473,15.705,11.404000000000002,4.303,12.375,27.601999999999997
2020-05-06 17:00:00,22.19883333333333,18.444833333333328,1.3999999999999995,2.188333333333333,2.2833333333333328,47.520666666666656,1.4227459833333334,161.21599999999995,1.4256482499999998,99076.63166666667,1.91,5.132000000000001,6.875,40.592,19.672,15.035,4.628,12.847999999999999,26.503
2020-05-06 18:00:00,19.40616666666666,20.388166666666667,1.7083333333333328,2.600000000000001,2.696666666666666,48.28400000000002,1.4225247833333328,132.5348333333333,1.4257431999999999,99090.3216666667,2.4930000000000003,7.457999999999999,9.555,39.162,21.342,16.180999999999997,5.17,12.15,27.662
2020-05-06 19:00:00,16.153333333333332,24.04783333333334,2.1166666666666667,3.106666666666667,3.255,46.44516666666668,1.4223189166666665,110.69000000000003,1.425784133333333,99125.92499999999,1.4580000000000002,10.777000000000001,12.126,35.056999999999995,16.456,11.442,5.01,11.4,28.912
2020-05-06 20:00:00,14.56583333333333,23.106499999999997,0.8216666666666661,1.1783333333333335,1.2466666666666666,43.417666666666676,1.422256883333333,87.18566666666665,1.4258763833333339,99185.42499999997,0.397,3.695,4.078,38.341,13.062000000000001,9.67,3.4,10.556,26.898000000000003
2020-05-06 21:00:00,12.986166666666668,24.581333333333347,0.7099999999999995,1.1033333333333333,1.2116666666666662,43.17333333333333,1.4221443166666663,76.00666666666665,1.4258980833333335,99219.23833333334,0.318,4.479,4.797,36.086999999999996,10.369000000000002,7.124,3.245,9.064,28.355999999999998
2020-05-06 22:00:00,11.887166666666667,25.71533333333333,0.5333333333333335,0.9933333333333334,1.0466666666666666,43.3465,1.422083116666666,73.30133333333333,1.4258995499999998,99214.60166666664,0.35700000000000004,4.093999999999999,4.4510000000000005,35.946999999999996,8.113,4.888,3.227,8.395,29.114
2020-05-06 23:00:00,11.19633333333333,28.377499999999994,0.6116666666666666,1.1383333333333332,1.2183333333333337,44.30683333333333,1.4220426166666666,70.54299999999998,1.4259157833333336,99184.50166666668,0.589,4.937,5.6610000000000005,33.951,8.607999999999999,5.2139999999999995,3.3939999999999997,7.742999999999999,31.906999999999996
2020-05-07 00:00:00,10.460166666666668,30.100666666666662,0.9899999999999998,1.578333333333333,1.6566666666666665,43.53983333333335,1.422032816666667,70.27666666666666,1.4259175833333333,99145.82333333333,0.532,6.606,7.138,31.796,9.184,5.565,3.622,7.417000000000001,33.219
2020-05-07 01:00:00,10.068000000000005,30.76833333333333,1.1400000000000003,1.7816666666666672,1.8899999999999997,43.75366666666666,1.4220160666666672,66.8545,1.4259372499999998,99089.425,0.113,8.106,8.218,29.349,9.142999999999999,5.377999999999999,3.766,6.5360000000000005,35.510999999999996
2020-05-07 02:00:00,9.527499999999998,31.564333333333327,1.095,1.6916666666666664,1.8166666666666667,44.75900000000001,1.421979783333334,61.891000000000005,1.4259659333333337,99036.87833333334,0.475,7.98,8.455,29.023000000000003,7.66,3.978,3.681,6.09,36.058
2020-05-07 03:00:00,8.706166666666666,33.52466666666667,1.1516666666666668,1.8316666666666666,1.9649999999999999,44.890666666666654,1.4219504666666662,67.2095,1.4259359833333327,99008.19833333333,0.535,13.045,13.58,22.883000000000003,7.956,4.215,3.737,5.316,38.218
2020-05-07 04:00:00,8.54433333333333,31.643333333333338,0.9216666666666663,1.5166666666666664,1.6400000000000001,45.336666666666666,1.4219369666666668,64.3595,1.425952283333333,98989.27333333333,0.282,10.360999999999999,10.642000000000001,27.075,7.7170000000000005,4.217,3.495,5.246,36.573
2020-05-07 05:00:00,8.431666666666663,31.68733333333332,0.7266666666666667,1.243333333333333,1.375,47.037166666666685,1.4219017999999997,66.78866666666667,1.4259385833333338,98955.6833333333,1.281,11.635,13.53,25.819000000000003,9.658999999999999,6.332999999999999,3.324,5.026,36.191
2020-05-07 06:00:00,9.24416666666667,30.03716666666667,1.1616666666666668,1.7250000000000003,1.8233333333333333,45.09183333333335,1.4219643,66.43133333333331,1.425940166666667,98951.65833333335,1.165,12.28,13.445,26.965999999999998,11.402999999999999,7.853,3.55,6.079,33.523
2020-05-07 07:00:00,13.895166666666666,25.885,0.8316666666666664,1.411666666666666,1.5483333333333325,42.1585,1.4222363833333334,60.59733333333333,1.4260151500000002,98932.30833333332,2.062,9.642999999999999,11.705,29.965999999999998,18.576,14.402000000000001,4.165,8.702,31.587
2020-05-07 08:00:00,14.993500000000004,27.452500000000008,0.938333333333333,1.6100000000000005,1.7233333333333336,44.53850000000001,1.4222679000000003,66.6705,1.4260062333333332,98912.21000000004,1.49,5.84,7.33,33.958,19.255,15.050999999999998,4.208,9.368,35.400999999999996
2020-05-07 09:00:00,16.583333333333325,26.353499999999997,0.9700000000000001,1.6066666666666667,1.71,46.11850000000001,1.4223569833333334,81.63583333333331,1.4259634500000002,98849.64166666663,1.416,4.3260000000000005,5.742000000000001,38.204,14.827,10.794,4.025,10.972000000000001,33.123000000000005
2020-05-07 10:00:00,21.74716666666667,20.087999999999997,0.8016666666666666,1.395,1.488333333333333,48.80399999999998,1.4226873833333336,92.69549999999998,1.4260381666666666,98763.83666666666,1.113,2.822,3.9730000000000003,41.941,11.604000000000001,7.903,3.7039999999999997,13.107999999999999,28.249000000000002
2020-05-07 11:00:00,19.96383333333332,23.356833333333334,1.0266666666666675,1.6566666666666667,1.7883333333333329,48.213666666666676,1.422567,103.653,1.425926233333333,98762.84166666665,0.884,2.95,3.8339999999999996,39.542,12.950999999999999,9.102,3.8480000000000003,11.947000000000001,34.442
2020-05-07 12:00:00,19.50900000000001,26.786500000000014,1.3749999999999993,2.141666666666666,2.2566666666666664,47.06050000000001,1.422555566666667,92.97633333333332,1.42597645,98705.21833333332,1.798,3.9419999999999997,5.5,38.558,15.058,10.865,4.194,12.181,38.779
2020-05-07 13:00:00,17.595000000000006,34.678999999999995,2.0883333333333334,3.056666666666666,3.1983333333333324,47.05400000000001,1.4224145166666666,82.00216666666668,1.4259887666666664,98733.47166666665,0.9420000000000001,3.37,4.312,37.644,19.132,14.478,4.654,9.395,54.695
2020-05-07 14:00:00,12.727833333333333,49.563,2.4233333333333333,3.403333333333335,3.563333333333333,37.7825,1.4222363833333334,65.8015,1.425956866666667,98794.77833333329,0.961,3.366,4.3260000000000005,35.208,9.371,4.916,4.454,5.601,73.748
2020-05-07 15:00:00,11.250000000000002,55.037833333333325,1.7616666666666663,2.6466666666666674,2.8033333333333332,33.99,1.4222375499999997,70.16216666666666,1.4259185999999997,98810.5083333333,1.2670000000000001,3.162,4.399,36.219,7.71,3.865,3.845,6.306,72.938
2020-05-07 16:00:00,15.011166666666668,40.528000000000006,1.4200000000000004,2.196666666666666,2.2883333333333336,30.989500000000003,1.4225228833333332,65.20983333333335,1.4260152333333334,98766.465,1.228,2.475,3.7030000000000003,36.99,7.26,3.6060000000000003,3.656,8.816,57.961000000000006
2020-05-07 17:00:00,16.462666666666667,31.363833333333325,1.2816666666666672,1.9116666666666655,2.0166666666666666,35.176,1.4225535000000002,55.74666666666665,1.4261098999999993,98790.37833333333,0.77,1.732,2.502,36.944,7.787999999999999,4.163,3.6210000000000004,9.587,44.481
2020-05-07 18:00:00,14.535333333333337,31.9425,1.553333333333334,2.363333333333334,2.5083333333333337,42.45383333333334,1.4222726166666664,46.80216666666666,1.4261080499999994,98832.45166666666,0.5670000000000001,1.805,2.372,36.486999999999995,8.605,4.837,3.7710000000000004,9.182,42.483999999999995
2020-05-07 19:00:00,12.238166666666666,33.05949999999999,1.3783333333333327,2.05,2.14,40.44283333333332,1.4221509166666662,50.72333333333334,1.4260303833333334,98868.15,0.409,2.088,2.497,36.684,7.325,3.685,3.6460000000000004,8.064,40.318000000000005
2020-05-07 20:00:00,10.690833333333334,33.7545,2.0016666666666665,2.6749999999999994,2.7783333333333347,40.630666666666656,1.4220944666666664,52.00799999999999,1.4260219999999997,98967.31166666668,0.325,2.358,2.6830000000000003,34.874,6.431,2.9739999999999998,3.4589999999999996,6.071000000000001,42.591
2020-05-07 21:00:00,8.863,39.08133333333333,2.481666666666668,3.348333333333333,3.471666666666668,41.93066666666666,1.4220104666666669,58.941999999999986,1.4259830999999998,99030.74833333337,0.263,4.1610000000000005,4.4239999999999995,30.381999999999998,7.325,3.665,3.654,4.624,49.633
2020-05-07 22:00:00,7.676000000000002,42.95566666666668,1.9366666666666672,2.988333333333332,3.186666666666667,40.55466666666666,1.4219970333333336,61.343833333333336,1.4259698500000004,99056.11499999999,0.539,5.787000000000001,6.319,28.889,9.195,5.14,4.056,3.716,54.504
2020-05-07 23:00:00,7.029833333333333,45.37633333333333,2.1749999999999994,3.2933333333333326,3.4483333333333337,39.38866666666667,1.4219973833333335,63.10316666666667,1.4259601333333332,99100.75166666668,0.496,6.334,6.829,28.621,8.488999999999999,4.515,3.9730000000000003,3.228,56.736000000000004
2020-05-08 00:00:00,6.197,47.43000000000002,2.4633333333333325,3.675,3.865000000000001,39.26183333333332,1.42197235,67.2575,1.4259368499999998,99119.56999999999,0.785,10.530999999999999,11.319,22.779,8.484,4.2139999999999995,4.275,2.5180000000000002,59.408
2020-05-08 01:00:00,5.967499999999998,40.18433333333334,1.0950000000000002,1.7133333333333325,1.8433333333333337,38.16200000000001,1.4219851833333332,64.49049999999998,1.4259526666666669,99098.21666666669,0.168,5.56,5.723,30.115,5.832999999999999,2.5980000000000003,3.236,2.017,49.538999999999994
2020-05-08 02:00:00,5.384000000000001,39.81933333333334,0.36833333333333323,0.8166666666666664,0.8933333333333328,39.46583333333333,1.4219419499999997,60.731333333333346,1.425974183333334,99070.0866666667,0.24100000000000002,2.642,2.883,32.285,4.506,2.275,2.23,0.893,51.04600000000001
2020-05-08 03:00:00,4.5785,44.15616666666668,0.40499999999999997,0.8599999999999994,0.9183333333333331,40.05,1.421904816666667,64.87849999999999,1.4259510833333333,99052.12499999999,0.29600000000000004,3.719,3.975,30.199,4.922,2.611,2.306,0.179,57.078
2020-05-08 04:00:00,4.0,47.42650000000001,0.4033333333333333,0.9400000000000002,1.0166666666666668,39.8645,1.421889216666667,64.40733333333333,1.4259539499999996,99048.60666666664,0.637,5.52,5.939,26.983,4.8580000000000005,2.425,2.432,-0.158,61.888999999999996
2020-05-08 05:00:00,3.6156666666666695,48.15133333333333,0.1899999999999999,0.5083333333333333,0.5766666666666668,40.57283333333332,1.4218635833333337,64.91616666666665,1.4259512499999998,99064.285,1.103,3.892,4.994,29.1,4.534,2.562,1.9709999999999999,-0.376,62.287
2020-05-08 06:00:00,4.392833333333334,44.748333333333335,0.38,0.8150000000000001,0.9150000000000007,39.31583333333333,1.4219122000000002,68.56583333333334,1.4259302833333332,99048.325,1.131,3.7489999999999997,4.88,28.675,6.3389999999999995,4.2,2.135,0.233,57.518
2020-05-08 07:00:00,6.390500000000002,36.39300000000001,0.08833333333333336,0.3033333333333335,0.34500000000000025,37.47483333333333,1.422011666666667,63.53466666666667,1.4259579000000002,99056.83000000003,2.1630000000000003,3.431,5.612,28.575,4.428,2.792,1.6340000000000001,0.71,49.06100000000001
2020-05-08 08:00:00,7.86566666666667,29.450499999999998,0.014999999999999998,0.13166666666666663,0.16333333333333325,36.00466666666667,1.4220874666666667,57.83833333333334,1.4259896999999997,99080.74166666665,1.235,2.22,3.5869999999999997,28.858,6.672000000000001,5.136,1.5330000000000001,1.413,40.096
2020-05-08 09:00:00,10.188,25.350166666666656,0.15166666666666664,0.17999999999999997,0.2066666666666666,37.37683333333334,1.4221384000000001,52.01716666666668,1.4260221000000002,99087.56,1.6769999999999998,2.296,3.96,28.439,6.399,5.06,1.34,3.178,34.725
2020-05-08 10:00:00,12.369166666666667,22.948833333333326,0.0,0.050000000000000024,0.09999999999999999,38.926666666666655,1.4221868999999998,45.905499999999996,1.4260602166666665,99022.29333333338,1.234,1.7,2.9339999999999997,29.436999999999998,6.03,4.654,1.3769999999999998,4.573,32.87
2020-05-08 11:00:00,14.995999999999993,21.02383333333332,0.22833333333333333,0.3216666666666667,0.36166666666666664,39.53583333333333,1.4223617499999999,66.80050000000001,1.426005616666667,98970.36333333331,1.376,1.4380000000000002,2.76,29.86,7.777,6.162000000000001,1.614,6.0,31.073
2020-05-08 12:00:00,14.868833333333331,20.70300000000001,0.065,0.19833333333333306,0.22666666666666643,39.64716666666665,1.4223500833333333,71.46883333333334,1.4259751333333335,98971.67833333332,1.419,1.9769999999999999,3.3960000000000004,29.225,8.652000000000001,6.765,1.885,5.886,31.808000000000003
2020-05-08 13:00:00,13.447666666666665,21.62333333333334,0.023333333333333334,0.12999999999999992,0.16499999999999998,37.340833333333336,1.4222866166666666,71.6855,1.42593485,98955.45,1.9580000000000002,1.9509999999999998,3.858,29.264,10.016,8.246,1.765,5.454,31.413
2020-05-08 14:00:00,13.846333333333337,20.872833333333332,0.008333333333333333,0.06833333333333336,0.10999999999999993,37.60299999999999,1.4223115499999992,69.28833333333333,1.4259595999999999,98930.53833333332,1.135,1.6159999999999999,2.7510000000000003,29.985,11.265999999999998,9.392999999999999,1.8769999999999998,6.0520000000000005,30.078000000000003
2020-05-08 15:00:00,12.78783333333333,21.098166666666664,0.03666666666666667,0.1833333333333335,0.23500000000000015,36.647166666666664,1.4222500333333332,61.967,1.4259724166666665,98937.33833333332,1.1520000000000001,1.6869999999999998,2.839,29.776,10.15,7.957999999999999,2.1919999999999997,5.018,30.143
2020-05-08 16:00:00,12.813666666666672,20.647333333333325,0.040000000000000015,0.21999999999999986,0.2649999999999999,36.44533333333333,1.4222557,63.06933333333333,1.4259668500000002,98922.32833333335,1.07,1.4040000000000001,2.474,30.149,11.668,9.242,2.426,5.1160000000000005,30.041
2020-05-08 17:00:00,13.055166666666668,17.087333333333333,0.07333333333333333,0.2683333333333334,0.3233333333333332,36.112500000000004,1.4222811499999999,58.88416666666668,1.4259983166666665,98962.54666666668,1.018,1.345,2.363,30.443,11.972000000000001,9.536,2.435,4.876,25.480999999999998
2020-05-08 18:00:00,9.634166666666665,19.997166666666672,0.09833333333333331,0.2883333333333332,0.345,38.52500000000001,1.4220989166666669,58.79233333333333,1.4259835833333332,99031.10666666664,0.7559999999999999,1.2570000000000001,2.0140000000000002,30.649,7.962000000000001,6.1129999999999995,1.8419999999999999,3.3310000000000004,26.93
2020-05-08 19:00:00,6.380000000000001,25.230499999999996,0.09333333333333335,0.2999999999999999,0.34333333333333355,41.07916666666667,1.4219448333333335,60.249000000000024,1.4259765333333334,99094.03000000001,0.536,1.272,1.808,30.919,6.53,4.539,1.9909999999999999,0.872,33.405
2020-05-08 20:00:00,4.54183333333333,30.04133333333335,1.4483333333333317,1.728333333333334,1.776666666666668,42.160333333333355,1.4218647166666663,58.73283333333334,1.4259858499999998,99163.56833333336,0.5379999999999999,1.7990000000000002,2.336,29.804000000000002,5.375,3.49,1.886,-0.409,39.233000000000004
2020-05-08 21:00:00,3.3969999999999994,34.35416666666667,0.06333333333333334,0.17166666666666675,0.21000000000000005,39.697333333333326,1.4218724000000003,55.83416666666667,1.4260026000000003,99241.47666666664,0.484,1.939,2.4219999999999997,27.133000000000003,5.073,3.641,1.433,-1.169,44.357
2020-05-08 22:00:00,2.798833333333332,37.707,0.2583333333333334,0.4366666666666668,0.5049999999999999,37.752500000000005,1.4218885000000003,55.13966666666668,1.426006816666667,99291.635,0.494,2.545,3.0389999999999997,24.891,2.937,1.578,1.358,-1.6219999999999999,49.243
2020-05-08 23:00:00,2.5331666666666655,45.891666666666666,0.12166666666666671,0.3416666666666669,0.3933333333333335,36.813833333333335,1.4218970666666662,56.20416666666667,1.4260008833333337,99321.22333333333,0.619,2.951,3.57,23.954,6.9510000000000005,5.36,1.6,-2.157,61.678000000000004
2020-05-09 00:00:00,1.7015000000000002,51.74016666666667,0.055000000000000014,0.24999999999999967,0.3250000000000001,34.25933333333333,1.4219163,55.559833333333344,1.4260048333333333,99338.23166666669,0.436,3.445,3.8819999999999997,22.415,5.893,4.223,1.673,-3.0780000000000003,69.92399999999999
2020-05-09 01:00:00,1.2903333333333338,52.82349999999997,0.011666666666666665,0.10500000000000002,0.16333333333333347,35.51900000000001,1.42187985,60.289666666666676,1.4259782833333334,99335.475,0.20600000000000002,4.209,4.416,22.011999999999997,3.0060000000000002,1.679,1.328,-3.01,69.35600000000001
2020-05-09 02:00:00,1.5328333333333342,51.1145,0.020000000000000004,0.1366666666666666,0.20166666666666638,35.30383333333334,1.4218917666666664,59.605500000000006,1.4259821166666664,99339.71500000003,0.38299999999999995,3.759,4.141,21.42,2.541,1.1440000000000001,1.401,-2.861,67.046
2020-05-09 03:00:00,1.113,50.8285,0.02,0.16666666666666669,0.21500000000000002,35.905,1.4218669500000005,61.76666666666666,1.4259701333333332,99316.40166666667,0.557,5.647,6.204,18.485,2.965,1.567,1.399,-3.451,67.32600000000001
2020-05-09 04:00:00,0.7186666666666668,53.10216666666667,0.008333333333333333,0.16166666666666665,0.21333333333333343,36.63133333333334,1.4218407333333336,62.82450000000001,1.4259643000000002,99322.13333333336,0.675,6.645,7.32,16.89,2.844,1.47,1.376,-3.78,70.729
2020-05-09 05:00:00,0.5210000000000002,53.182166666666646,0.013333333333333332,0.17833333333333315,0.20833333333333318,36.93683333333333,1.4218285666666663,64.96266666666666,1.4259523666666667,99327.875,0.925,8.11,9.035,15.089,4.206,2.713,1.4980000000000002,-3.873,69.979
2020-05-09 06:00:00,1.4096666666666666,51.72283333333333,0.06500000000000003,0.2800000000000001,0.3700000000000001,36.806666666666665,1.4218601999999998,73.01866666666665,1.4259066000000002,99354.6433333333,1.919,10.633,12.552,13.769,4.59,2.861,1.73,-3.2439999999999998,67.485
2020-05-09 07:00:00,4.6721666666666675,44.72733333333333,0.9816666666666669,1.3816666666666666,1.4549999999999998,35.153333333333336,1.4219979333333335,69.53399999999998,1.425924666666667,99357.95999999996,3.3989999999999996,8.788,12.565999999999999,15.987,5.894,3.634,2.2569999999999997,-1.746,63.768
2020-05-09 08:00:00,5.4366666666666665,45.020666666666656,1.9049999999999998,2.4033333333333333,2.4766666666666657,33.62300000000002,1.4220512666666665,66.10566666666665,1.4259436500000005,99338.38333333333,2.8739999999999997,6.598,9.347999999999999,18.694000000000003,7.156000000000001,4.6339999999999995,2.521,-0.831,63.214
2020-05-09 09:00:00,7.226666666666672,42.57599999999999,0.36000000000000015,0.7833333333333333,0.8683333333333336,34.59500000000001,1.4220924666666668,61.63350000000002,1.4259684333333333,99295.3666666667,1.7630000000000001,3.196,4.939,24.475,6.098,3.702,2.394,0.20199999999999999,62.41
2020-05-09 10:00:00,9.717166666666673,37.26933333333332,0.37666666666666665,0.6966666666666669,0.7383333333333335,31.682666666666666,1.4222285833333332,57.226000000000006,1.42599255,99246.70666666662,1.089,1.786,2.8739999999999997,29.125,7.965,5.696000000000001,2.272,1.902,55.177
2020-05-09 11:00:00,11.601333333333333,31.969000000000005,0.28833333333333316,0.6383333333333333,0.7216666666666666,32.2705,1.4222799166666666,40.98016666666667,1.4260848333333331,99224.27000000003,0.965,1.476,2.436,32.259,9.779,7.159,2.6210000000000004,2.802,49.507
2020-05-09 12:00:00,9.758500000000002,41.42233333333333,1.1633333333333329,1.543333333333334,1.625,40.552666666666674,1.4220654333333331,44.994499999999995,1.4260623499999998,99297.8316666667,1.0070000000000001,1.535,2.542,31.521,10.575,7.9639999999999995,2.616,1.479,64.722
2020-05-09 13:00:00,10.011666666666668,37.17050000000002,1.5349999999999997,1.8899999999999995,1.951666666666667,33.554500000000004,1.4222035166666664,51.171666666666674,1.4260270833333337,99315.39500000002,0.903,1.3519999999999999,2.255,32.721,4.003,1.893,2.108,3.9730000000000003,49.733000000000004
2020-05-09 14:00:00,11.132833333333329,32.497499999999995,0.01833333333333333,0.22333333333333316,0.27499999999999986,33.92583333333334,1.4222335999999995,44.20850000000003,1.4260665,99340.05333333329,0.723,0.98,1.703,33.76,7.357,5.557,1.801,3.94,46.356
2020-05-09 15:00:00,11.674666666666667,27.521999999999995,0.005000000000000001,0.10166666666666663,0.13999999999999993,36.674666666666674,1.4222002999999999,36.9625,1.4261079,99342.81166666663,0.655,1.104,1.76,34.613,6.62,4.863,1.755,4.763999999999999,38.514
2020-05-09 16:00:00,10.515833333333338,28.932833333333335,0.3100000000000001,0.47666666666666674,0.4916666666666668,42.715333333333334,1.4220499666666666,46.490166666666646,1.426053616666667,99378.74166666667,0.7659999999999999,1.444,2.21,35.04,6.0920000000000005,4.412,1.681,4.141,39.684
2020-05-09 17:00:00,10.250499999999997,29.84149999999999,1.0333333333333332,1.1550000000000002,1.176666666666667,43.69966666666665,1.4220230166666668,55.85450000000002,1.4260001666666666,99417.12833333337,0.524,1.327,1.851,36.751,6.112,4.603,1.507,4.195,40.668
2020-05-09 18:00:00,9.797666666666665,30.98666666666666,0.6616666666666667,0.9333333333333333,1.0016666666666667,44.26549999999999,1.4219977666666668,55.60850000000001,1.4260016666666673,99433.70166666663,0.40299999999999997,1.415,1.819,38.549,7.606,5.672999999999999,1.942,4.291,40.838
2020-05-09 19:00:00,9.334499999999998,31.90683333333333,0.26666666666666666,0.6033333333333333,0.6566666666666665,45.21216666666669,1.4219650499999998,56.21249999999999,1.4259984833333335,99447.97833333333,0.486,1.85,2.563,39.169000000000004,4.891,2.63,2.254,4.099,41.68899999999999
2020-05-09 20:00:00,8.413666666666668,33.88933333333335,0.3349999999999999,0.6533333333333331,0.7066666666666667,45.48966666666665,1.4219298666666669,54.20683333333334,1.4260101499999995,99505.70999999996,0.364,1.8559999999999999,2.296,40.605,4.995,2.725,2.272,3.392,44.08
2020-05-09 21:00:00,7.793666666666667,35.37083333333333,0.2766666666666667,0.6666666666666667,0.7283333333333336,45.72216666666666,1.4219053499999994,56.85983333333333,1.4259953499999996,99574.06666666662,0.474,3.3939999999999997,3.87,38.625,3.7,1.581,2.1180000000000003,2.9930000000000003,45.541000000000004
2020-05-09 22:00:00,6.9590000000000005,37.40650000000001,0.3816666666666669,0.778333333333333,0.8499999999999994,43.777,1.4219140166666657,57.39399999999999,1.4259926000000005,99597.73333333337,0.397,4.756,5.153,36.41,3.784,1.5659999999999998,2.219,2.095,48.381
2020-05-09 23:00:00,5.971999999999998,41.539833333333334,0.6633333333333336,1.1,1.1999999999999995,42.93383333333333,1.4218973,57.82066666666665,1.4259905500000005,99587.24166666667,0.386,4.641,5.026,35.574,4.676,2.1790000000000003,2.494,1.2570000000000001,54.458
2020-05-10 00:00:00,5.250833333333331,44.13,1.5783333333333331,2.105,2.1966666666666663,42.04650000000001,1.4218900999999995,63.49466666666667,1.4259585666666665,99601.675,0.596,7.127000000000001,7.763,32.632,4.868,2.102,2.7680000000000002,0.9229999999999999,56.99100000000001
