Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-06 12:00:00,18.118431372549022,24.484313725490193,13.239215686274509,15.203921568627452,16.056862745098044,68.56725490196078,1.4229954705882353,361.4029411764708,1.4214389607843143,99264.55294117646,1.5214999999999999,3.2555,4.7775,38.81,14.174500000000002,10.2335,3.9395,12.1165,29.1985
2020-05-06 15:00:00,22.41966666666665,18.706833333333343,1.4438888888888888,2.167222222222222,2.3355555555555547,61.3342777777778,1.4235611944444442,67.1921666666667,1.4237815500000002,99144.96722222223,1.5456666666666667,3.924000000000001,5.472999999999999,40.52466666666667,16.07166666666667,11.776333333333335,4.292,12.503,27.429666666666666
2020-05-06 18:00:00,15.92522222222221,23.32111111111112,2.222222222222219,3.1199999999999974,3.3466666666666667,58.5331666666667,1.4230150111111117,40.908166666666666,1.4236533833333336,99162.45000000004,1.4493333333333336,7.31,8.586333333333332,37.52,16.953333333333333,12.431,4.526666666666666,11.368666666666668,27.824
2020-05-06 21:00:00,11.488111111111103,26.95233333333334,0.7294444444444439,1.233333333333333,1.390555555555556,55.46633333333334,1.4227080999999995,40.45527777777777,1.4234627166666671,99225.87777777771,0.42133333333333334,4.503333333333334,4.969666666666668,35.328333333333326,9.03,5.742,3.2886666666666664,8.400666666666666,29.792333333333332
2020-05-07 00:00:00,9.497722222222219,31.737777777777783,1.2516666666666683,1.8944444444444428,2.0683333333333342,53.855611111111095,1.4226079611111109,44.592111111111095,1.423364738888888,99109.21111111107,0.37333333333333335,7.564,7.937,30.056,8.662333333333333,4.9736666666666665,3.689666666666666,6.681,34.929333333333325
2020-05-07 03:00:00,7.994555555555556,33.406388888888884,0.8388888888888892,1.4544444444444442,1.621111111111111,52.381222222222235,1.4225373833333337,46.46005555555556,1.4232997777777778,99007.64999999998,0.6993333333333333,11.680333333333332,12.584000000000001,25.259,8.444,4.921666666666666,3.518666666666667,5.196000000000001,36.994
2020-05-07 06:00:00,12.007597765363135,28.849217877094972,1.8608938547486031,2.569832402234637,2.7832402234636873,56.632346368715055,1.422732748603352,45.62955307262569,1.4234516759776534,98958.81452513969,1.5723333333333331,9.254333333333333,10.826666666666666,30.296666666666663,16.41133333333333,12.435333333333332,3.9743333333333335,8.049666666666667,33.50366666666667
2020-05-07 09:00:00,18.666055555555566,24.096055555555544,1.57,2.2627777777777784,2.3983333333333343,64.14822222222222,1.4231545277777768,35.851555555555564,1.4238254944444442,98827.20666666664,1.1376666666666666,3.366,4.516333333333334,39.89566666666667,13.127333333333333,9.266333333333334,3.859,12.009,31.938000000000002
2020-05-07 12:00:00,16.018444444444444,38.28238888888888,2.424999999999999,3.3733333333333317,3.5572222222222205,57.117777777777775,1.4230628277777773,34.31933333333333,1.4237109611111114,98775.37000000005,1.2336666666666667,3.559333333333333,4.712666666666667,37.13666666666666,14.520333333333333,10.086333333333334,4.434,9.059,55.74066666666667
2020-05-07 15:00:00,14.313166666666673,42.432944444444445,2.0344444444444445,2.891666666666668,3.0655555555555534,39.0673333333333,1.4232848888888892,40.76427777777778,1.423586127777778,98815.10333333335,1.0883333333333334,2.4563333333333337,3.5346666666666664,36.717666666666666,7.585999999999999,3.878,3.707333333333333,8.236333333333333,58.46
2020-05-07 18:00:00,12.094777777777777,33.73688888888888,6.575,8.200555555555558,8.693888888888884,55.471111111111135,1.4227596777777776,30.215555555555547,1.423562905555556,98913.57055555555,0.43366666666666664,2.0836666666666663,2.517333333333333,36.01499999999999,7.453666666666667,3.8320000000000003,3.6253333333333337,7.772333333333335,41.797666666666665
2020-05-07 21:00:00,7.403611111111113,43.604944444444435,1.7811111111111106,2.7861111111111136,3.0299999999999994,44.5761111111111,1.4226563444444436,42.56183333333333,1.4233069666666665,99081.35888888889,0.4326666666666667,5.427333333333333,5.857333333333333,29.29733333333333,8.336333333333334,4.44,3.8943333333333334,3.856,53.62433333333333
2020-05-08 00:00:00,5.286833333333332,43.98555555555556,1.0127777777777773,1.7294444444444452,1.9405555555555538,41.25038888888889,1.4225815555555552,45.0701111111111,1.4232162888888884,99118.2133333333,0.3980000000000001,6.244333333333333,6.641666666666667,28.393,6.274333333333334,3.029,3.2470000000000003,1.8093333333333332,53.330999999999996
2020-05-08 03:00:00,3.567111111111111,48.16455555555557,0.1494444444444446,0.572222222222223,0.694444444444444,41.847555555555545,1.4224536666666663,45.7438888888889,1.423152427777778,99070.97555555556,0.6786666666666666,4.377,4.969333333333333,28.76066666666667,4.771333333333334,2.532666666666666,2.236333333333333,-0.11833333333333333,60.418
2020-05-08 06:00:00,5.455444444444447,38.60655555555557,0.23833333333333348,0.457777777777777,0.554999999999999,41.46966666666667,1.4225883833333333,48.73272222222223,1.4231963388888882,99082.25833333333,1.509666666666667,3.1333333333333333,4.6930000000000005,28.70266666666667,5.813,4.042666666666666,1.7673333333333334,0.7853333333333333,48.89166666666667
2020-05-08 09:00:00,11.962777777777784,23.808666666666674,0.661111111111111,0.7688888888888886,0.8594444444444443,51.631222222222206,1.422830844444444,37.74833333333334,1.4235054500000008,99052.30666666669,1.4289999999999996,1.811333333333333,3.218,29.24533333333333,6.735333333333333,5.292,1.4436666666666664,4.583666666666667,32.88933333333333
