dt_hour,e_series_pm,ambient_Temp_C_Mean,rh_pct_Mean,BarometricPressure_mbar_Mean,airport_wind_spd_kmh,airport_wind_dir,wind_x,wind_y,season_Autumn,season_Spring,season_Summer,season_Winter,reference_pm
2016-04-18 7:00,2.027770115,1.422862069,34.43965517,932.4482759,5,140,-0.98906787,4.901198297,0,1,0,0,2
2016-04-18 8:00,2.141287356,2.786172414,34.40224138,932,7,150,4.894755645,-5.004135007,0,1,0,0,5
2016-04-18 9:00,1.484649425,4.372465517,34.18655172,931.0344828,4,180,-2.393840276,-3.204610543,0,1,0,0,2
2016-04-18 10:00,1.726028736,6.525206897,33.16224138,930.3965517,1,360,-0.283691091,0.958915723,0,1,0,0,0
2016-04-18 11:00,1.877413793,7.74437931,31.10206897,929.6896552,9,340,6.83701479,5.852796661,0,1,0,0,0
2016-04-18 12:00,1.16666092,8.651810345,28.75137931,929,8,40,-5.335504493,5.960905284,0,1,0,0,0
2016-04-18 13:00,2.190068966,10.97482759,27.26706897,928.6896552,7,40,-4.668566432,5.215792123,0,1,0,0,0
2016-04-18 14:00,0.814655172,12.15637931,23.54310345,928.137931,21,270,20.67202096,-3.696964876,0,1,0,0,0
2016-04-18 15:00,1.043586207,11.85275862,21.02293103,929,28,270,27.56269462,-4.929286501,0,1,0,0,0
2016-04-18 16:00,0.909488506,11.18758621,20.65103448,929.9137931,30,260,-21.90582471,20.49719111,0,1,0,0,0
2016-04-18 17:00,0.643183908,11.73603448,20.65793103,930.9655172,33,280,-30.41740614,-12.79771089,0,1,0,0,0
2016-04-18 18:00,0.954666667,10.2022807,24.12719298,932.5438596,30,250,7.229649159,-29.11584059,0,1,0,0,2
2016-04-18 19:00,0.904206897,6.8805,27.37344828,934.1206897,34,240,11.07656439,32.14513527,0,1,0,0,2
2016-04-18 20:00,1.0225,4.440189655,33.21965517,935.6206897,27,240,8.796095249,25.52701918,0,1,0,0,1
2016-04-18 21:00,1.511057471,4.643086207,33.40948276,936.8793103,17,240,5.538282194,16.07256763,0,1,0,0,0
2016-04-18 22:00,3.665270115,4.587344828,33.19241379,937.137931,2,360,-0.567382183,1.917831447,0,1,0,0,2
2016-04-18 23:00,9.291781609,2.911655172,34.25982759,938.2758621,6,240,1.954687833,5.67267093,0,1,0,0,10
2016-04-19 0:00,4.262522989,1.629655172,34.11482759,939.362069,5,10,-4.195357645,-2.720105554,0,1,0,0,8
2016-04-19 1:00,5.886821839,-0.285189655,34.46965517,940.2413793,3,360,-0.851073274,2.87674717,0,1,0,0,6
2016-04-19 2:00,4.633137931,-0.547689655,34.4337931,941.0172414,7,310,-3.67743347,5.956213821,0,1,0,0,6
2016-04-19 3:00,3.715,-1.075172414,34.4637931,942,9,350,-2.552699513,-8.630395425,0,1,0,0,5
2016-04-19 4:00,2.94587931,-1.473017241,34.56637931,942.8275862,3,360,-0.851073274,2.87674717,0,1,0,0,4
2016-04-19 5:00,2.671477011,-2.46937931,34.49293103,943.4482759,1,360,-0.283691091,0.958915723,0,1,0,0,3
2016-04-19 6:00,2.330063218,-3.557637931,34.62224138,944,4,190,0.265227433,3.991197115,0,1,0,0,4
2016-04-19 7:00,3.903218391,-3.083913793,34.81310345,944.8275862,1,0,1,0,0,1,0,0,4
2016-04-19 8:00,4.670747126,0.665948276,34.62362069,945,3,130,-1.101873991,-2.790317851,0,1,0,0,6
2016-04-19 9:00,2.904586207,5.535310345,32.88362069,945,7,70,4.433234422,5.417234771,0,1,0,0,5
2016-04-19 10:00,0.62116092,8.254362069,30.51258621,945,4,10,-3.356286116,-2.176084444,0,1,0,0,1
2016-04-19 11:00,0.642252874,10.50758621,27.72103448,945,3,360,-0.851073274,2.87674717,0,1,0,0,0
2016-04-19 12:00,0.442022989,12.82413793,25.1137931,944.862069,7,50,6.754762199,-1.836623976,0,1,0,0,1
2016-04-19 13:00,0.456413793,13.6762069,23.4612069,944,5,230,-3.938479708,-3.08032102,0,1,0,0,1
2016-04-19 14:00,0.600591954,12.65258621,22.10793103,944,9,80,-0.993485195,-8.944997885,0,1,0,0,2
2016-04-19 15:00,0.688701149,11.99034483,22.32758621,943.9827586,8,150,5.594006452,-5.719011437,0,1,0,0,1
2016-04-19 16:00,0.626896552,15.19965517,22.84775862,943,3,360,-0.851073274,2.87674717,0,1,0,0,1
2016-04-19 17:00,0.777287356,14.92655172,21.25586207,943,14,180,-8.378440967,-11.2161369,0,1,0,0,3
2016-04-19 18:00,0.911385057,12.29310345,22.04862069,942.9827586,16,140,-3.165017184,15.68383455,0,1,0,0,1
2016-04-19 19:00,0.88458046,12.01551724,23.54327586,942.2413793,14,160,-13.65881038,3.071953617,0,1,0,0,0
2016-04-19 20:00,1.02491954,10.62844828,24.79431034,942.9655172,9,160,-8.780663815,1.974827325,0,1,0,0,0
2016-04-19 21:00,2.457735632,7.376034483,27.78862069,943,11,170,10.31794227,3.81314401,0,1,0,0,3
2016-04-19 22:00,2.444412429,5.230949153,31.38830508,943,13,170,12.19393178,4.506442921,0,1,0,0,2
2016-04-19 23:00,2.674677966,4.520135593,33.35457627,943,9,240,2.93203175,8.509006394,0,1,0,0,7
2016-04-20 0:00,3.75916092,2.706724138,33.98431034,943,8,170,7.503958017,2.773195644,0,1,0,0,5
2016-04-20 1:00,2.869252874,0.058448276,34.13672414,943,3,270,2.953145852,-0.528137839,0,1,0,0,2
2016-04-20 2:00,3.27495977,-1.692482759,34.3062069,943,4,260,-2.920776629,2.732958815,0,1,0,0,1
2016-04-20 3:00,4.545126437,-2.326,34.94827586,943,1,360,-0.283691091,0.958915723,0,1,0,0,2
2016-04-20 4:00,3.071454023,-2.798413793,34.96275862,943,4,220,3.984340683,0.35359485,0,1,0,0,4
2016-04-20 5:00,1.949689655,-3.584603448,34.6837931,943,3,200,1.461563025,-2.619891892,0,1,0,0,3
2016-04-20 6:00,3.208396552,-4.325431034,34.83189655,942.1206897,1,360,-0.283691091,0.958915723,0,1,0,0,2
2016-04-20 7:00,3.472781609,-2.934362069,32.60948276,942,1,360,-0.283691091,0.958915723,0,1,0,0,3
2016-04-20 8:00,3.515362069,0.017948276,34.31034483,942,1,360,-0.283691091,0.958915723,0,1,0,0,4
2016-04-20 9:00,2.644178161,4.247862069,34.60793103,941.7931034,3,360,-0.851073274,2.87674717,0,1,0,0,5
2016-04-20 10:00,1.707850575,7.272189655,31.7987931,941,3,360,-0.851073274,2.87674717,0,1,0,0,4
2016-04-20 11:00,0.894632184,10.98706897,28.77896552,940.2241379,16,160,-15.610069,3.510804134,0,1,0,0,2
2016-04-20 12:00,1.290706897,12.22637931,24.58327586,939.2241379,12,120,9.770171646,6.967334211,0,1,0,0,3
2016-04-20 13:00,0.767241379,13.65913793,23.02862069,939,4,120,3.256723882,2.322444737,0,1,0,0,2
2016-04-20 14:00,0.922402299,15.65172414,21.99706897,938.1724138,10,130,-3.672913305,-9.301059502,0,1,0,0,0
2016-04-20 15:00,0.929114943,16.54568966,20.82068966,937.9310345,17,140,-3.362830758,16.66407421,0,1,0,0,1
2016-04-20 16:00,0.918103448,17.05465517,20,937,13,130,-4.774787296,-12.09137735,0,1,0,0,2
2016-04-20 17:00,1.057471264,18.69896552,20,937,17,170,15.94591079,5.893040743,0,1,0,0,3
2016-04-20 18:00,0.883603448,18.14344828,20,936.4827586,16,150,11.1880129,-11.43802287,0,1,0,0,1
2016-04-20 19:00,1.396586207,17.33258621,19.27724138,936,10,140,-1.97813574,9.802396594,0,1,0,0,1
2016-04-20 20:00,1.545011494,14.72206897,20.20965517,936,9,150,6.293257258,-6.433887867,0,1,0,0,3
2016-04-20 21:00,3.606977011,9.625034483,23.26137931,936,9,270,8.859437556,-1.584413518,0,1,0,0,2
2016-04-20 22:00,8.204482759,6.639931034,26.53172414,936.2241379,9,250,2.168894748,-8.734752176,0,1,0,0,7
2016-04-20 23:00,4.634195402,4.784741379,29.83810345,937,11,240,3.583594361,10.3998967,0,1,0,0,6
2016-04-21 0:00,5.076465517,2.674672414,33.38534483,937,4,220,3.984340683,0.35359485,0,1,0,0,6
2016-04-21 1:00,4.860402299,0.634172414,34.14068966,937,7,250,1.686918137,-6.793696137,0,1,0,0,4
2016-04-21 2:00,4.552528736,-0.59912069,34.77724138,937.1896552,6,180,-3.590760414,-4.806915814,0,1,0,0,2
2016-04-21 3:00,3.627701149,-1.259189655,34.77896552,937.1551724,8,230,-6.301567533,-4.928513632,0,1,0,0,2
2016-04-21 4:00,3.184741379,-2.151344828,34.48396552,937,1,360,-0.283691091,0.958915723,0,1,0,0,2
2016-04-21 5:00,2.906626437,-2.754327586,34.61189655,937.0689655,4,150,2.797003226,-2.859505719,0,1,0,0,3
2016-04-21 6:00,3.744810345,-2.879465517,34.49258621,937.0689655,7,160,-6.82940519,1.535976809,0,1,0,0,4
2016-04-21 7:00,3.12437931,-2.009327586,34.73137931,937.3965517,9,160,-8.780663815,1.974827325,0,1,0,0,4
2016-04-21 8:00,2.735074713,0.182724138,34.52586207,937.1206897,4,100,3.449275489,-2.025462564,0,1,0,0,3
2016-04-21 9:00,4.624063218,4.015431034,34.02586207,937,5,130,-1.836456652,-4.650529751,0,1,0,0,3
2016-04-21 10:00,2.725218391,8.027103448,33.64241379,937,17,160,-16.58569832,3.730229392,0,1,0,0,3
2016-04-21 11:00,1.301729885,10.77448276,32.72137931,936.0172414,18,150,12.58651452,-12.86777573,0,1,0,0,1
2016-04-21 12:00,1.186298851,12.59362069,30.31310345,936,24,160,-23.41510351,5.266206201,0,1,0,0,2
2016-04-21 13:00,1.159931034,13.13965517,28.47982759,935.4655172,22,160,-21.46384488,4.827355684,0,1,0,0,3
2016-04-21 14:00,1.210247126,13.49655172,27.58775862,935,21,140,-4.154085054,20.58503285,0,1,0,0,2
2016-04-21 15:00,1.212183908,14.89155172,26.99724138,935,18,130,-6.611243948,-16.7419071,0,1,0,0,1
2016-04-21 16:00,1.765252874,13.73948276,26.88258621,935,27,150,18.87977177,-19.3016636,0,1,0,0,1
2016-04-21 17:00,1.926833333,13.36637931,27.12224138,935,14,130,-5.142078626,-13.0214833,0,1,0,0,1
2016-04-21 18:00,1.435367816,12.89948276,28.50724138,935,22,170,20.63588455,7.626288021,0,1,0,0,3
2016-04-21 19:00,1.551724138,11.89758621,31.25293103,934.9137931,16,150,11.1880129,-11.43802287,0,1,0,0,3
2016-04-21 20:00,2.682873563,11.835,32,934,8,170,7.503958017,2.773195644,0,1,0,0,3
2016-04-21 21:00,2.251465517,10.96258621,33.42982759,934,10,150,6.992508065,-7.148764296,0,1,0,0,2
2016-04-21 22:00,1.890206897,10.98155172,32.93655172,934.7931034,15,130,-5.509369957,-13.95158925,0,1,0,0,1
2016-04-21 23:00,1.358712644,10.18155172,33.96413793,934.6034483,8,150,5.594006452,-5.719011437,0,1,0,0,4
2016-04-22 0:00,1.830948276,9.302413793,34.14103448,934,14,160,-13.65881038,3.071953617,0,1,0,0,3
2016-04-22 1:00,1.256258621,8.928448276,34.36068966,934,14,170,13.13192653,4.853092377,0,1,0,0,0
2016-04-22 2:00,1.472235632,8.383275862,34.03741379,934,8,180,-4.787680552,-6.409221086,0,1,0,0,4
2016-04-22 3:00,1.786572222,8.096283333,33.36816667,933.2833333,22,160,-21.46384488,4.827355684,0,1,0,0,4
2016-04-22 4:00,1.469844828,8.50137931,33.23137931,933,22,140,-4.351898628,21.56527251,0,1,0,0,4
2016-04-22 5:00,1.083350575,7.887793103,33.9512069,933,32,150,22.37602581,-22.87604575,0,1,0,0,4
2016-04-22 6:00,1.122603448,5.574465517,35.4712069,933.0344828,25,170,23.4498688,8.666236387,0,1,0,0,2
2016-04-22 7:00,1.244724138,5.510482759,34.77,933,29,170,27.20184781,10.05283421,0,1,0,0,2
2016-04-22 8:00,1.54741954,5.707034483,34.84775862,933,26,150,18.18052097,-18.58678717,0,1,0,0,3
2016-04-22 9:00,1.667649425,6.403724138,34.58189655,933,27,160,-26.34199145,5.924481976,0,1,0,0,3
2016-04-22 10:00,1.733206897,7.335431034,34.20534483,932.9310345,23,160,-22.43947419,5.046780943,0,1,0,0,3
2016-04-22 11:00,1.555551724,7.970603448,34.23551724,932.4137931,23,140,-4.549712202,22.54551217,0,1,0,0,2
2016-04-22 12:00,1.990448276,8.116448276,34.46431034,932.137931,21,150,14.68426694,-15.01240502,0,1,0,0,2
2016-04-22 13:00,1.839591954,9.673448276,34.05189655,932,19,140,-3.758457906,18.62455353,0,1,0,0,2
2016-04-22 14:00,1.298850575,9.823275862,34.37931034,932,19,160,-18.53695694,4.169079909,0,1,0,0,2
2016-04-22 15:00,1.211683908,10.68465517,34.16068966,931.5517241,22,160,-21.46384488,4.827355684,0,1,0,0,3
2016-04-22 16:00,2.018,11.33736842,33.90333333,931,22,140,-4.351898628,21.56527251,0,1,0,0,4
2016-04-22 17:00,2.146126437,11.07931034,34.04586207,930.5172414,28,140,-5.538780072,27.44671046,0,1,0,0,2
2016-04-22 18:00,2.165718391,10.98,33.9312069,930.3448276,24,140,-4.747525776,23.52575183,0,1,0,0,1
2016-04-22 19:00,2.057936782,10.90913793,33.94103448,930,17,140,-3.362830758,16.66407421,0,1,0,0,1
2016-04-22 20:00,2.267747126,9.709482759,34.05344828,930,23,150,16.08276855,-16.44215788,0,1,0,0,0
2016-04-22 21:00,2.078051724,8.865344828,34.33034483,930,26,150,18.18052097,-18.58678717,0,1,0,0,2
2016-04-22 22:00,1.513873563,8.523965517,34.54310345,930.5689655,18,150,12.58651452,-12.86777573,0,1,0,0,3
2016-04-22 23:00,1.564166667,8.379310345,34.39482759,930,26,170,24.38786356,9.012885843,0,1,0,0,1
2016-04-23 0:00,1.56466092,8.226724138,34.23827586,930,23,160,-22.43947419,5.046780943,0,1,0,0,4
2016-04-23 1:00,1.541183908,7.942431034,34.19,930,21,180,-12.56766145,-16.82420535,0,1,0,0,4
2016-04-23 2:00,1.614454023,7.934655172,34.0587931,930,19,180,-11.37074131,-15.22190008,0,1,0,0,4
2016-04-23 3:00,1.541172414,7.642948276,34.18965517,930,21,170,19.69788979,7.279638565,0,1,0,0,2
2016-04-23 4:00,1.434396552,7.352724138,34.3562069,930,20,170,18.75989504,6.93298911,0,1,0,0,0
2016-04-23 5:00,1.575678161,6.966948276,34.4237931,930,21,160,-20.48821557,4.607930426,0,1,0,0,1
2016-04-23 6:00,1.870683908,6.766396552,34.52155172,930,14,180,-8.378440967,-11.2161369,0,1,0,0,2
2016-04-23 7:00,1.671931034,6.923293103,34.29724138,930,20,180,-11.96920138,-16.02305271,0,1,0,0,2
2016-04-23 8:00,1.713114943,7.590086207,34.02155172,930,27,150,18.87977177,-19.3016636,0,1,0,0,0
2016-04-23 9:00,1.903247126,8.695344828,33.90224138,930,28,150,19.57902258,-20.01654003,0,1,0,0,2
2016-04-23 10:00,1.918586207,10.99793103,33.85482759,930,28,140,-5.538780072,27.44671046,0,1,0,0,4
2016-04-23 11:00,2.180965517,11.80982759,33.79913793,930,31,130,-11.38603124,-28.83328446,0,1,0,0,1
2016-04-23 12:00,2.196350575,12.15155172,34.0462069,930.9310345,18,120,14.65525747,10.45100132,0,1,0,0,2
2016-04-23 13:00,1.997126437,12.98068966,34.97706897,931,17,130,-6.243952618,-15.81180115,0,1,0,0,4
2016-04-23 14:00,1.994281609,13.81034483,33.78310345,931,24,150,16.78201936,-17.15703431,0,1,0,0,4
2016-04-23 15:00,1.822775862,14.98827586,32.5487931,931,22,150,15.38351774,-15.72728145,0,1,0,0,4
2016-04-23 16:00,1.984637931,15.51913793,33,931,27,160,-26.34199145,5.924481976,0,1,0,0,4
2016-04-23 17:00,1.869741379,15.005,33.87362069,930.9310345,22,160,-21.46384488,4.827355684,0,1,0,0,6
2016-04-23 18:00,1.57904023,15.48706897,34.11775862,930,24,150,16.78201936,-17.15703431,0,1,0,0,4
2016-04-23 19:00,1.366850575,14.72517241,34.06206897,930.5344828,17,160,-16.58569832,3.730229392,0,1,0,0,4
2016-04-23 20:00,1.32712069,12.56810345,34.06758621,931,17,160,-16.58569832,3.730229392,0,1,0,0,4
2016-04-23 21:00,1.495206897,10.9462069,34.25137931,931.3103448,13,180,-7.779980898,-10.41498426,0,1,0,0,3
2016-04-23 22:00,1.331885057,9.422241379,34.46689655,932,15,180,-8.976901036,-12.01728954,0,1,0,0,2
2016-04-23 23:00,1.977517241,7.379931034,34.63931034,932,14,180,-8.378440967,-11.2161369,0,1,0,0,2
2016-04-24 0:00,2.967488506,5.610482759,34.84517241,932.6896552,7,200,3.410313725,-6.11308108,0,1,0,0,5
2016-04-24 1:00,2.451614943,4.069827586,35.05310345,933,10,150,6.992508065,-7.148764296,0,1,0,0,6
2016-04-24 2:00,3.178091954,2.960827586,34.78293103,933.2068966,16,190,1.060909734,15.96478846,0,1,0,0,4
2016-04-24 3:00,1.979913793,2.0355,35.05465517,934,4,200,1.9487507,-3.493189189,0,1,0,0,2
2016-04-24 4:00,2.012931034,1.249603448,35.04741379,934,4,170,3.751979008,1.386597822,0,1,0,0,3
2016-04-24 5:00,2.046856322,1.10537931,35.98275862,934,9,160,-8.780663815,1.974827325,0,1,0,0,3
2016-04-24 6:00,2.159988506,1.438913793,35.00568966,934.2241379,3,150,2.097752419,-2.144629289,0,1,0,0,3
2016-04-24 7:00,2.104954802,1.994881356,34.62728814,935,0,0,0,0,0,1,0,0,6
2016-04-24 8:00,1.488694915,4.755966102,35.10305085,935,4,120,3.256723882,2.322444737,0,1,0,0,5
2016-04-24 9:00,1.447810345,9.021741379,34.56741379,934.362069,2,360,-0.567382183,1.917831447,0,1,0,0,1
2016-04-24 10:00,1.075392857,12.48482143,34.0075,934,9,330,-8.920789396,-1.191434663,0,1,0,0,
2016-04-24 11:00,0.422896552,14.83344828,33.59344828,934,5,60,-4.762064902,-1.524053106,0,1,0,0,4
2016-04-24 12:00,0.385545977,17.74017241,31.2012069,933.0862069,7,140,-1.384695018,6.861677616,0,1,0,0,3
2016-04-24 13:00,0.445413793,18.99258621,29.30017241,933,13,150,9.090260484,-9.293393585,0,1,0,0,4
2016-04-24 14:00,0.449235632,20.60051724,28.1912069,932.2413793,1,360,-0.283691091,0.958915723,0,1,0,0,1
2016-04-24 15:00,0.65995977,17.61810345,28.32327586,932,15,80,-1.655808658,-14.90832981,0,1,0,0,0
2016-04-24 16:00,1.079477011,13.17034483,35.08206897,932,12,150,8.391009678,-8.578517156,0,1,0,0,3
2016-04-24 17:00,0.557965517,16.03258621,33.5387931,931.7413793,0,0,0,0,0,1,0,0,3
2016-04-24 18:00,0.884114943,16.70172414,33.81206897,931,3,30,0.46275435,-2.964094872,0,1,0,0,2
2016-04-24 19:00,0.768189655,14.90775862,33.8462069,931.0344828,13,200,6.333439775,-11.35286486,0,1,0,0,3
2016-04-24 20:00,0.999534483,12.22189655,35.2237931,931.9137931,22,160,-21.46384488,4.827355684,0,1,0,0,5
2016-04-24 21:00,1.063689655,10.15775862,33.92517241,932,21,150,14.68426694,-15.01240502,0,1,0,0,4
2016-04-24 22:00,0.448747126,7.710931034,34.43965517,932.7241379,27,150,18.87977177,-19.3016636,0,1,0,0,1
2016-04-24 23:00,0.328551724,6.55187931,34.75310345,933,23,150,16.08276855,-16.44215788,0,1,0,0,0
2016-04-25 0:00,0.525867816,6.556189655,34.66103448,933.1551724,19,150,13.28576532,-13.58265216,0,1,0,0,0
2016-04-25 1:00,0.349155172,6.409810345,34.28431034,934,19,150,13.28576532,-13.58265216,0,1,0,0,3
2016-04-25 2:00,0.235626437,6.173137931,34.54172414,934,20,160,-19.51258626,4.388505168,0,1,0,0,1
2016-04-25 3:00,0.116844828,5.789534483,34.45258621,934.4827586,21,150,14.68426694,-15.01240502,0,1,0,0,2
2016-04-25 4:00,0.183408046,5.481586207,34.40637931,935,21,150,14.68426694,-15.01240502,0,1,0,0,5
2016-04-25 5:00,0.495212644,5.245293103,34.27482759,935,19,160,-18.53695694,4.169079909,0,1,0,0,3
2016-04-25 6:00,0.673373563,4.944827586,34.13051724,935.2586207,23,150,16.08276855,-16.44215788,0,1,0,0,0
2016-04-25 7:00,0.901350575,4.705534483,33.95551724,936,24,150,16.78201936,-17.15703431,0,1,0,0,0
2016-04-25 8:00,1.239442529,5.279724138,34.16827586,936,26,150,18.18052097,-18.58678717,0,1,0,0,0
2016-04-25 9:00,1.377413793,7.110724138,33.49689655,936,21,150,14.68426694,-15.01240502,0,1,0,0,0
2016-04-25 10:00,1.246666667,9.080431034,32.65672414,936,24,140,-4.747525776,23.52575183,0,1,0,0,2
2016-04-25 11:00,1.357316092,10.70241379,31.04172414,935.5862069,19,150,13.28576532,-13.58265216,0,1,0,0,0
2016-04-25 12:00,1.111109195,11.05327586,28.58586207,935.0172414,15,180,-8.976901036,-12.01728954,0,1,0,0,1
2016-04-25 13:00,0.911396552,11.7887931,28.08327586,935,24,150,16.78201936,-17.15703431,0,1,0,0,2
2016-04-25 14:00,0.761,12.31206897,27.23155172,935,25,130,-9.182283261,-23.25264875,0,1,0,0,1
2016-04-25 15:00,1.012425287,12.66224138,26.78327586,935,35,150,24.47377823,-25.02067504,0,1,0,0,0
2016-04-25 16:00,1.11495977,11.51396552,26.68155172,935,33,150,23.07527661,-23.59092218,0,1,0,0,0
2016-04-25 17:00,0.597224138,11.78775862,27,935,24,150,16.78201936,-17.15703431,0,1,0,0,0
2016-04-25 18:00,0.52108046,10.56948276,27.79896552,935,26,150,18.18052097,-18.58678717,0,1,0,0,2
2016-04-25 19:00,0.469356322,10.16172414,28.33155172,934.8448276,28,160,-27.31762076,6.143907235,0,1,0,0,1
2016-04-25 20:00,0.746649425,9.32,29.59068966,934.9310345,22,150,15.38351774,-15.72728145,0,1,0,0,2
2016-04-25 21:00,0.746626437,8.058448276,31.64086207,935,17,150,11.88726371,-12.1528993,0,1,0,0,2
2016-04-25 22:00,0.523471264,7.042103448,33.91827586,935,18,160,-17.56132763,3.949654651,0,1,0,0,1
2016-04-25 23:00,0.737545977,5.932758621,34.08034483,935,23,160,-22.43947419,5.046780943,0,1,0,0,2
2016-04-26 0:00,0.883526316,5.002807018,34.07912281,935,27,160,-26.34199145,5.924481976,0,1,0,0,1
2016-04-26 1:00,0.645109195,4.392344828,33.99137931,934.6724138,24,170,22.51187405,8.319586932,0,1,0,0,1
2016-04-26 2:00,0.467908046,3.827206897,34.09172414,934,21,160,-20.48821557,4.607930426,0,1,0,0,1
2016-04-26 3:00,0.474132184,3.697068966,34.19137931,934,18,180,-10.77228124,-14.42074744,0,1,0,0,0
2016-04-26 4:00,0.474132184,3.555275862,34.16948276,934,24,180,-14.36304166,-19.22766326,0,1,0,0,0
2016-04-26 5:00,0.15087931,3.512603448,34.18534483,934,19,200,9.256565825,-16.59264865,0,1,0,0,2
2016-04-26 6:00,0.477087719,3.140052632,34.15070175,933.8947368,23,190,1.525057742,22.94938341,0,1,0,0,3
2016-04-26 7:00,0.728442529,3.722827586,34.22689655,933.2068966,22,170,20.63588455,7.626288021,0,1,0,0,1
2016-04-26 8:00,1.191103448,5.045155172,34.0662069,933,22,170,20.63588455,7.626288021,0,1,0,0,2
2016-04-26 9:00,0.643581921,5.982491525,33.91644068,933,13,220,12.94910722,1.149183262,0,1,0,0,2
2016-04-26 10:00,0.886536723,8.455338983,33.24135593,933,27,160,-26.34199145,5.924481976,0,1,0,0,0
2016-04-26 11:00,1.005281609,9.683103448,32,933,23,150,16.08276855,-16.44215788,0,1,0,0,2
2016-04-26 12:00,0.898948276,11.51172414,31.55586207,932.3275862,22,150,15.38351774,-15.72728145,0,1,0,0,5
2016-04-26 13:00,0.660425287,12.30465517,30.09637931,932,28,150,19.57902258,-20.01654003,0,1,0,0,4
2016-04-26 14:00,0.720752874,13.93137931,28.96258621,932,27,170,25.32585831,9.359535298,0,1,0,0,0
2016-04-26 15:00,0.574706897,15.2437931,27.45689655,931.8448276,22,150,15.38351774,-15.72728145,0,1,0,0,1
2016-04-26 16:00,0.652298851,16.12689655,26.13517241,931.0344828,28,140,-5.538780072,27.44671046,0,1,0,0,3
2016-04-26 17:00,0.633132184,13.60241379,26.21982759,931.5,30,170,28.13984256,10.39948366,0,1,0,0,1
2016-04-26 18:00,0.408074713,12.63603448,28.26982759,932,28,170,26.26385306,9.706184754,0,1,0,0,2
2016-04-26 19:00,0.452597701,12.14327586,29.60775862,932,22,180,-13.16612152,-17.62535799,0,1,0,0,2
2016-04-26 20:00,0.526821839,10.8137931,31.41948276,932,21,180,-12.56766145,-16.82420535,0,1,0,0,0
2016-04-26 21:00,0.774408046,9.220862069,33.22551724,932.5862069,17,180,-10.17382117,-13.61959481,0,1,0,0,1
2016-04-26 22:00,1.267672414,7.488431034,33.82603448,933,17,160,-16.58569832,3.730229392,0,1,0,0,2
2016-04-26 23:00,1.723689655,7.045689655,34.08603448,933,19,160,-18.53695694,4.169079909,0,1,0,0,0
2016-04-27 0:00,0.418591954,6.424965517,33.95103448,933,13,160,-12.68318107,2.852528359,0,1,0,0,1
2016-04-27 1:00,0.418091954,5.808655172,34.04465517,933.7413793,13,160,-12.68318107,2.852528359,0,1,0,0,1
2016-04-27 2:00,0.187724138,5.538637931,34.29137931,934,14,190,0.928296017,13.9691899,0,1,0,0,1
2016-04-27 3:00,0.396063218,5.406189655,34.49155172,934,17,180,-10.17382117,-13.61959481,0,1,0,0,0
2016-04-27 4:00,0.375471264,5.696568966,34.39931034,934,21,150,14.68426694,-15.01240502,0,1,0,0,0
2016-04-27 5:00,0.366367816,5.468293103,34.37775862,934,15,180,-8.976901036,-12.01728954,0,1,0,0,1
2016-04-27 6:00,0.247603448,4.695844828,34.45965517,934,15,190,0.994602875,14.96698918,0,1,0,0,2
2016-04-27 7:00,0.343867816,5.150068966,34.52431034,934.9137931,23,160,-22.43947419,5.046780943,0,1,0,0,2
2016-04-27 8:00,0.63408046,7.24137931,34.00551724,935,23,160,-22.43947419,5.046780943,0,1,0,0,2
2016-04-27 9:00,0.677206897,8.4525,34.3162069,935,19,150,13.28576532,-13.58265216,0,1,0,0,0
2016-04-27 10:00,0.540695402,9.948793103,31.95396552,935,26,150,18.18052097,-18.58678717,0,1,0,0,0
2016-04-27 11:00,0.647068966,10.09896552,29.80568966,935,21,130,-7.71311794,-19.53222495,0,1,0,0,1
2016-04-27 12:00,0.622609195,11.20844828,28.99724138,934.4482759,15,150,10.4887621,-10.72314644,0,1,0,0,1
2016-04-27 13:00,1.415264368,12.92482759,26.02017241,934,23,140,-4.549712202,22.54551217,0,1,0,0,1
2016-04-27 14:00,1.198747126,13.23051724,23.42672414,934,28,160,-27.31762076,6.143907235,0,1,0,0,1
2016-04-27 15:00,0.930557471,13.27948276,21.54741379,934,27,140,-5.340966498,26.4664708,0,1,0,0,2
2016-04-27 16:00,1.46508046,11.79172414,22.10172414,934,26,150,18.18052097,-18.58678717,0,1,0,0,3
2016-04-27 17:00,1.191574713,12.36241379,22.92275862,934,23,140,-4.549712202,22.54551217,0,1,0,0,3
2016-04-27 18:00,1.247574713,13.07068966,22.46724138,934,27,160,-26.34199145,5.924481976,0,1,0,0,2
2016-04-27 19:00,1.148948276,12.22568966,23.07465517,934,19,160,-18.53695694,4.169079909,0,1,0,0,2
2016-04-27 20:00,1.044528736,9.172586207,24.5862069,934.0344828,25,150,17.48127016,-17.87191074,0,1,0,0,2
2016-04-27 21:00,1.162833333,7.547189655,27.79155172,934.6724138,18,150,12.58651452,-12.86777573,0,1,0,0,2
2016-04-27 22:00,0.89462069,6.451758621,29.74293103,935,16,150,11.1880129,-11.43802287,0,1,0,0,1
2016-04-27 23:00,1.40662069,5.283068966,32.68241379,935,21,160,-20.48821557,4.607930426,0,1,0,0,1
2016-04-28 0:00,1.151350575,3.949844828,34.07896552,935,23,180,-13.76458159,-18.42651062,0,1,0,0,0
