Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],NO2[ppb],Pressure[Pa],Airpointer_NO[ppb],Airpointer_NO2[ppb],Airpointer_NOx[ppb],Airpointer_O3[ppb],Airpointer_PM10_conc[ppb],Airpointer_PM10-2.5_conc[ppb],Airpointer_Air_Temperature[degC],Airpointer_Relative_Humidity[percent],Airpointer_PM2.5_conc[ppb]
2020-05-27 10:00:00,37.093,29.941444444444457,6.831666666666668,9.127777777777775,9.553888888888892,72.32161111111112,304.41816666666665,99854.28833333334,1.231666666666667,7.117233333333334,8.250466666666666,50.11796666666667,37.31605,27.143883333333335,997.9504833333339,26.88275000000002,10.170849999999998
2020-05-27 11:00:00,36.48127777777776,31.298333333333336,7.221111111111111,9.60277777777778,9.934444444444445,73.21366666666667,304.65444444444444,99850.29555555554,0.9962666666666669,5.777133333333336,6.7733333333333325,52.13508333333334,24.195000000000007,15.50371666666667,997.8368333333347,27.473933333333342,8.686816666666664
2020-05-27 12:00:00,36.50833333333333,30.862388888888887,6.282222222222224,8.289444444444444,8.569444444444445,74.08166666666668,313.3202222222223,99836.93999999999,0.9878333333333333,5.655983333333331,6.865200000000001,53.29703333333332,24.05786666666667,15.645600000000002,997.7593999999993,27.06268333333332,8.412833333333335
2020-05-27 13:00:00,35.171833333333346,33.21483333333334,8.405555555555557,10.869444444444445,11.38777777777778,72.74722222222222,283.6118333333333,99831.68888888888,1.0578333333333334,5.691983333333332,6.640816666666667,54.97348333333333,25.92466666666667,17.3093,997.4236833333339,27.342516666666675,8.6169
2020-05-27 14:00:00,35.193111111111115,33.235444444444454,7.064444444444444,9.285000000000002,9.61611111111111,73.32766666666669,274.1640555555556,99795.58999999997,0.5048833333333334,3.234433333333334,3.7393999999999994,53.97781666666666,20.06475,12.198933333333338,996.9389499999997,28.034750000000006,7.865866666666666
2020-05-27 15:00:00,37.2105,30.353888888888886,5.792222222222223,7.60388888888889,7.869444444444443,75.33333333333333,324.68744444444445,99741.4061111111,1.0810666666666664,5.285050000000001,6.302066666666667,48.582100000000004,19.42103333333334,12.095733333333332,996.5657999999995,27.267416666666673,7.324333333333334
2020-05-27 16:00:00,35.74505555555555,30.466611111111117,5.106666666666668,6.813333333333333,7.072222222222222,75.14355555555555,325.12005555555555,99708.39888888889,1.3180833333333337,5.656716666666667,7.118666666666668,48.301416666666675,17.876233333333335,11.807149999999998,996.0194166666669,28.154283333333346,6.067816666666666
2020-05-27 17:00:00,35.911,28.082888888888885,3.442222222222224,4.6305555555555555,4.815555555555556,73.96527777777779,320.1181111111111,99651.44055555553,0.5209166666666667,4.7398,5.260316666666665,49.86193333333334,18.77975,12.831333333333335,995.4993333333338,28.023966666666677,5.948416666666664
2020-05-27 18:00:00,33.99488888888888,30.04361111111112,6.060555555555556,7.887222222222223,8.407222222222224,74.72000000000001,319.84155555555554,99602.97333333334,0.8441666666666668,9.461266666666667,10.262166666666662,54.27898333333334,21.365716666666668,12.18756666666667,995.5825666666665,25.16915,9.179283333333332
2020-05-27 19:00:00,30.599888888888888,38.79877777777779,8.307222222222222,11.153888888888888,11.525555555555558,65.35455555555556,182.32505555555562,99624.72222222223,0.4139666666666667,18.240483333333334,18.72703333333333,50.21299999999998,21.859083333333334,11.999999999999998,995.7617333333326,22.298316666666665,9.860899999999999
