,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-13 2:00,3.207277778,47.659,7.848333333,11.12944444,12.30833333,52.66872222,1.424471183,79.56066667,1.418676922,100445.2911,0.334,11.987,12.321,23.91,9.047,4.46,4.586,-0.049,58.894
2020-05-13 3:00,2.846777778,51.15794444,6.487777778,10.78111111,11.82777778,53.06244444,1.424444411,82.69383333,1.418643661,100490.1311,0.428,13.878,14.306,21.81,9.148,3.844,5.305,-0.287,63.634
2020-05-13 4:00,2.561277778,52.29072222,6.184444444,10.01222222,10.89333333,53.64133333,1.424417789,85.01566667,1.418618756,100538.2633,2.192,16.519,18.341,18.764,9.26,4.42,4.84,-0.438,64.858
2020-05-13 5:00,2.227555556,52.94077778,6.468888889,9.773333333,10.51611111,53.68311111,1.424399378,88.59155556,1.418582556,100584.7528,2.072,15.854,18.314,19.338,8.857,4.674,4.184,-0.618,64.675
2020-05-13 6:00,3.387888889,51.46322222,7.296111111,10.135,11.45444444,51.58733333,1.424501083,97.69933333,1.418548911,100632.8733,3.092,15.608,18.934,19.175,10.344,6.089,4.255,0.53,60.914
2020-05-13 7:00,9.689666667,37.67222222,2.633333333,3.848888889,4.221666667,48.40111111,1.424892267,93.98866667,1.418759906,100663.375,3.493,11.139,14.632,24.893,9.369,5.395,3.972,3.986,50.602
2020-05-13 8:00,16.216,25.46444444,1.603888889,2.525,2.830555556,48.68544444,1.425304178,68.69188889,1.419228706,100704.6944,2.998,7.062,10.06,30.848,10.209,6.615,3.596,7.989,39.015
2020-05-13 9:00,20.08405556,20.3505,1.265,2.084444444,2.294444444,52.16805556,1.425531639,60.74011111,1.419503761,100730.7744,2.055,4.23,6.281,34.574,9.182,5.655,3.527,10.115,32.354
2020-05-13 10:00,21.95027778,17.90905556,0.880555556,1.648888889,1.832222222,51.67955556,1.4256889,70.85766667,1.419528061,100734.4289,1.227,2.641,3.862,37.492,8.567,5.106,3.465,10.965,28.077
2020-05-13 11:00,22.58038889,17.11183333,1.052222222,1.957777778,2.175555556,51.99555556,1.4257373,75.32516667,1.419527472,100748.2089,1.639,2.525,4.295,38.662,8.603,4.937,3.667,12.373,25.553
2020-05-13 12:00,21.73794444,18.30716667,1.493888889,2.539444444,2.758888889,52.60338889,1.425659939,72.98383333,1.419497361,100723.4511,1.151,2.32,3.464,40.498,10.998,6.933,4.069,12.078,25.236
2020-05-13 13:00,19.51988889,20.16283333,3.512777778,5.186666667,5.668333333,53.27622222,1.425476911,65.97427778,1.419426817,100681.9422,4.235,6.722,10.944,37.132,27.884,21.62,6.263,10.922,28.565
2020-05-13 14:00,18.42294444,20.89294444,3.388888889,5.101666667,5.617777778,53.26338889,1.42539615,73.66216667,1.4193072,100636.7122,3.582,6.618,10.163,38.116,25.582,19.536,6.044,11.171,27.743
2020-05-13 15:00,19.50077778,19.42655556,4.191111111,6.267777778,6.8,52.97955556,1.425485528,68.67683333,1.41940425,100595.8428,3.255,6.65,9.886,40.854,23.067,16.233,6.839,11.847,25.959
2020-05-13 16:00,20.41627778,19.42494444,4.792777778,7.215555556,7.823333333,54.4465,1.425524944,66.83933333,1.419469394,100546.3339,2.986,7.271,10.489,42.339,23.411,16.096,7.315,12.581,25.607
2020-05-13 17:00,20.15105556,18.75811111,5.298888889,8.001666667,8.666666667,57.07927778,1.425449228,60.76688889,1.419500156,100539.8533,2.971,8.042,10.552,44.022,19.974,12.524,7.453,12.381,25.709
2020-05-13 18:00,17.47516667,20.77372222,5.925,9.046111111,9.705,58.40794444,1.425210861,54.87761111,1.419395906,100522.3706,1.352,6.318,7.675,47.077,18.585,11,7.587,11.971,26.094
2020-05-13 19:00,14.51494444,23.33116667,6.263333333,9.372777778,10.06166667,57.71055556,1.424991917,59.46961111,1.419196072,100531.5561,0.983,7.516,8.334,46.469,17.79,10.248,7.542,10.561,27.288
2020-05-13 20:00,13.02727778,25.28772222,7.814444444,10.69888889,11.49222222,55.81155556,1.424921828,55.00961111,1.419150444,100546.5394,0.574,8.681,9.255,43.557,16.009,9.143,6.871,10.059,28.236
2020-05-13 21:00,11.98822222,28.50272222,10.34833333,13.9,14.86444444,55.84744444,1.4248639,56.78033333,1.419103244,100554.3383,0.601,11.027,11.488,38.681,14.524,8.227,6.297,8.954,31.681
2020-05-13 22:00,11.08533333,34.58338889,7.764444444,10.965,11.94555556,54.66733333,1.424841367,58.32816667,1.419065333,100576.5994,0.307,11.425,11.732,34.923,13.853,7.455,6.397,8.269,39.112
2020-05-13 23:00,10.31061111,37.09983333,5.448333333,8.407777778,9.135555556,52.64655556,1.424842117,61.88988889,1.419015983,100589.7456,1.678,15.1,16.279,30.429,14.215,7.311,6.906,7.589,42.11
2020-05-14 0:00,9.941222222,38.85794444,6.455555556,10.01222222,10.87166667,48.16955556,1.424915411,62.2455,1.419002761,100582.0239,1.141,20.158,22.426,21.423,18.339,10.283,8.053,7.172,44.474
2020-05-14 1:00,9.418055556,39.43816667,10.90444444,15.32055556,16.75555556,48.69811111,1.424876467,69.25383333,1.418935589,100542.425,1.868,36.671,38.287,4.342,24.959,15.82,9.142,6.416,45.64
2020-05-14 2:00,8.524166667,40.89744444,11.13666667,16.08277778,17.41666667,50.55933333,1.424790822,70.793,1.418897933,100522.5256,4.544,38.975,43.571,1.222,21.189,12.785,8.408,5.289,48.854
2020-05-14 3:00,8.298555556,41.2635,8.214444444,13.25722222,14.34611111,49.65055556,1.424798028,75.56216667,1.418856117,100488.8856,9.324,35.89,45.361,5.832,27.874,19.018,8.861,5.492,47.79
2020-05-14 4:00,8.809111111,40.31572222,11.93222222,16.39555556,17.60111111,50.14266667,1.424814372,70.24544444,1.418910106,100450.375,6.308,30.887,37.716,12.653,25.584,16.865,8.718,5.542,48.939
2020-05-14 5:00,8.779222222,43.46294444,10.94388889,15.66722222,16.94722222,49.26383333,1.424831083,67.93844444,1.418926117,100419.12,2.969,24.381,28.616,16.201,19.001,9.88,9.125,5.143,54.069
2020-05-14 6:00,8.755333333,44.74455556,13.40722222,19.885,21.54166667,51.15294444,1.424791011,75.24011111,1.418872178,100407.5567,13.786,35.259,49.626,5.374,25.094,14.689,10.409,5.129,56.374
2020-05-14 7:00,9.147833333,43.70761111,11.72888889,17.24777778,18.605,49.36172222,1.424848467,70.247,1.418920656,100425.3783,4.974,25.704,31.321,13.905,24.532,14.809,9.716,5.472,54.323
2020-05-14 8:00,10.71538889,41.45488889,8.376666667,12.91722222,14.04444444,47.59333333,1.424967739,72.27961111,1.418951661,100371.3822,8.501,21.508,30.316,19.942,21.723,12.438,9.286,6.831,51.058
2020-05-14 9:00,13.43494444,32.61788889,7.938333333,11.62111111,12.515,46.70488889,1.425142039,60.38444444,1.419134606,100287.0478,5.749,15.008,20.141,31.26,21.434,13.149,8.284,8.928,39.816
2020-05-14 10:00,15.25327778,31.73366667,4.448888889,7.007777778,7.581666667,50.66788889,1.425196578,49.22938889,1.419315006,100208.7428,3.641,9.369,12.833,35.42,15.741,9.342,6.399,9,43.191
2020-05-14 11:00,15.32633333,34.93661111,4.826111111,7.952222222,8.611111111,52.06172222,1.42517345,56.00761111,1.419268689,100143.635,5.613,11.776,17.282,32.367,14.557,7.866,6.691,8.919,49.513
2020-05-14 12:00,15.15716667,36.19522222,6.15,9.962222222,10.73888889,50.96288889,1.425183439,53.21422222,1.419279433,100067.88,7.724,14.772,21.368,30.342,16.607,9.013,7.595,8.756,52.045
2020-05-14 13:00,15.17116667,35.65233333,5.606111111,9.251666667,10.02666667,48.43744444,1.425237706,53.18194444,1.419279844,99922.85833,1.771,6.14,7.817,37.87,16.377,8.847,7.529,9.474,47.767
2020-05-14 14:00,14.538,35.94466667,6.572222222,11.07888889,12.07166667,50.52672222,1.425144628,48.47611111,1.419279228,99802.08722,3.325,10.319,14.159,34.641,16.454,8.448,8.01,8.657,49.551
2020-05-14 15:00,13.07,38.80005556,11.28111111,17.47944444,19.01944444,50.14544444,1.42504245,50.22166667,1.419187911,99718.29222,1.11,7.653,8.569,37.384,18.029,9.527,8.505,8.211,51.122
2020-05-14 16:00,12.98627778,37.61311111,10.30444444,16.49222222,18.12666667,50.73272222,1.425021706,61.413,1.419100028,99618.95167,3.757,14.001,18.364,35.837,20.403,11.267,9.139,9.217,46.189
2020-05-14 17:00,12.95111111,48.06833333,10.74333333,17.03944444,18.32333333,54.27661111,1.424948167,65.02366667,1.419074361,99579.73056,11.625,28.193,38.37,24.769,18.797,9.283,9.51,8.244,60.514
2020-05-14 18:00,11.71283333,55.46833333,10.71388889,17.44166667,18.84277778,51.85238889,1.424930739,66.78838889,1.41902095,99582.99833,1.859,12.944,14.608,34.655,18.787,8.711,10.075,7.165,71.179
2020-05-14 19:00,10.89316667,62.42277778,8.879444444,15.11333333,16.22277778,54.49138889,1.424833911,74.04516667,1.418943194,99504.32833,1.721,12.413,14.549,34.569,17.075,7.054,10.02,6.33,80.958
2020-05-14 20:00,10.37283333,67.51505556,9.661111111,16.34444444,17.61277778,55.68238889,1.424782278,80.2145,1.418882211,99427.78944,0.844,11.892,12.956,36.178,16.419,5.866,10.553,6.283,87.042
2020-05-14 21:00,10.44133333,68.76372222,11.97444444,20.28055556,21.76555556,57.99044444,1.42473715,91.09833333,1.418803561,99411.35722,3.068,27.487,31.358,22.442,19.519,7.187,12.335,6.724,87.963
2020-05-14 22:00,10.71372222,69.31622222,14.25,24.70777778,26.60166667,56.80938889,1.424775911,88.75077778,1.418828617,99400.67556,2.372,20.832,22.791,25.211,33.557,18.659,14.925,6.86,88.993
2020-05-14 23:00,10.86516667,70.07138889,16.85111111,30.30333333,33.74666667,58.28205556,1.424753628,94.99911111,1.418786744,99331.12444,2.972,27.494,29.926,20.158,40.376,22.955,17.437,7.336,87.848
2020-05-15 0:00,11.22661111,70.18933333,17.82666667,33.23666667,38.93833333,57.09955556,1.424797306,92.60261111,1.418815067,99294.43611,0.4,19.197,19.659,24.79,230.718,206.068,24.538,7.686,88.648
2020-05-15 1:00,11.43333333,70.12783333,19.37222222,38.04666667,47.84722222,53.03538889,1.424892217,91.34355556,1.418830244,99255.12222,0.407,18.194,19.027,19.609,161.461,132.762,28.781,7.795,89.062
2020-05-15 2:00,11.60377778,70.27722222,19.72666667,38.17777778,48.24222222,56.03705556,1.424839183,101.5209444,1.418760283,99232.58111,2.44,32.507,35.246,6.158,61.615,31.929,29.692,8.395,87.689
2020-05-15 3:00,11.99916667,70.44,21.37222222,40.02888889,50.58111111,55.08905556,1.424878678,101.7526667,1.418770067,99192.52333,4.072,33.838,37.563,2.048,54.401,24.258,30.141,8.614,88.217
2020-05-15 4:00,12.4525,70.81005556,24.26944444,44.38833333,57.18833333,53.53605556,1.424934717,99.89766667,1.418796806,99198.715,0.709,22.918,23.627,10.08,60.962,23.471,37.492,9.112,88.659
2020-05-15 5:00,12.83911111,69.649,23.87444444,42.94277778,54.85666667,51.91566667,1.424988472,96.72794444,1.418831222,99211.52611,0.851,21.603,22.454,8.643,56.086,22.079,34.005,9.463,88.125
2020-05-15 6:00,12.62588889,69.23127778,25.97,43.79611111,54.425,50.58766667,1.425005917,97.98005556,1.418815989,99226.21333,8.222,26.82,35.313,2.702,60.324,28.209,32.116,8.992,87.728
2020-05-15 7:00,12.76333333,69.46077778,20.82666667,40.03111111,52.53055556,51.84816667,1.424986406,101.3630556,1.418794817,99237.04278,20.196,27.364,47.47,1.952,68.796,31.64,37.155,9.115,88.566
2020-05-15 8:00,12.89144444,68.40894444,24.71722222,44.56777778,57.58111111,52.73838889,1.424974439,100.9695556,1.418801367,99220.11,34.091,29.422,64.961,2.347,64.259,25.497,38.76,8.592,89.529
2020-05-15 9:00,13.00172222,70.373,22.87833333,41.59277778,52.81277778,57.15227778,1.424889017,107.4559444,1.418757622,99114.67222,42.096,35.84,77.843,2.812,49.944,17.699,32.243,8.853,89.639
2020-05-15 10:00,13.57594444,70.55983333,15.89611111,28.65,32.93388889,58.84022222,1.424895078,108.867,1.418776011,99026.03722,23.307,31.25,54.244,9.169,25.994,8.953,17.044,9.333,89.835
2020-05-15 11:00,14.82788889,69.30666667,12.48444444,22.445,25.08222222,58.827,1.424992783,106.9817222,1.418860172,98944.32778,13.599,22.939,34.349,17.045,21.73,7.858,13.871,10.472,90.694
2020-05-15 12:00,16.00427778,68.56216667,13.95222222,26.44777778,30.36444444,56.09511111,1.425141083,106.1382222,1.418932244,98899.77444,4.846,15.215,20.061,19.976,27.298,11.055,16.243,11.659,90.768
2020-05-15 13:00,17.99205556,68.21616667,18.505,32.615,38.90666667,58.5575,1.425243728,112.8340556,1.418993806,98858.535,9.905,22.172,32.077,13.145,32.221,13.256,18.966,14.025,88.007
2020-05-15 14:00,19.8965,68.66294444,23.54222222,37.61611111,44.93888889,61.72794444,1.425321306,113.3506667,1.41909445,98867.59056,9.389,22.163,31.621,14.461,27.771,9.137,18.631,16.053,87.912
2020-05-15 15:00,21.02394444,60.37288889,7,10.90777778,11.53611111,47.28961111,1.425711156,90.33911111,1.419329489,98944.54222,3.522,10.149,13.671,15.827,11.049,3.993,7.056,15.943,83.028
2020-05-15 16:00,19.103,62.21416667,5.421111111,7.437222222,7.707777778,47.56216667,1.425559472,89.32022222,1.419230917,99005.85167,1.976,5.426,7.402,18.121,8.139,3.392,4.748,14.197,85.614
2020-05-15 17:00,19.11288889,60.88688889,2.718888889,3.515,3.644444444,49.45738889,1.425520122,90.559,1.4192218,99049.78833,1.012,4.583,5.595,25.35,5.397,2.13,3.267,14.673,81.576
2020-05-15 18:00,19.49522222,57.68588889,0.922777778,1.301111111,1.39,49.07977778,1.425556511,88.18661111,1.41926095,99125.20111,0.612,3.192,3.803,30.314,4.417,2.161,2.255,15.254,75.745
2020-05-15 19:00,18.58772222,55.95716667,0.904444444,1.24,1.311111111,51.89694444,1.425428239,81.57055556,1.4192607,99249.28833,0.857,3.22,4.092,33.338,3.543,1.643,1.901,14.298,74.408
2020-05-15 20:00,16.79927778,59.09644444,0.991111111,1.467222222,1.556666667,53.20366667,1.425261956,84.08866667,1.419141617,99344.70944,0.315,3.891,4.207,33.326,5.401,3.064,2.338,12.954,77.832
2020-05-15 21:00,15.31683333,61.71933333,1.446111111,2.030555556,2.112777778,53.64305556,1.425137444,87.97211111,1.419029006,99440.40167,0.299,5.143,5.442,30.639,4.761,2.12,2.642,11.646,80.63
2020-05-15 22:00,14.3325,63.482,2.605555556,3.414444444,3.575,53.46183333,1.425064789,91.25905556,1.418949089,99524.87667,0.417,5.499,5.916,29.227,4.747,1.791,2.956,10.982,81.403
2020-05-15 23:00,13.72044444,64.2875,5.747222222,7.245555556,7.795,53.40905556,1.425018578,90.68622222,1.418918983,99587.60333,0.356,4.963,5.319,29.882,5.217,1.874,3.341,10.419,81.693
2020-05-16 0:00,12.92911111,64.95577778,6.77,9.089444444,9.523333333,52.29972222,1.424986189,90.50655556,1.418881367,99640.15889,0.266,4.419,4.685,28.522,5.998,1.6,4.399,9.347,83.7
2020-05-16 1:00,12.02088889,67.65461111,5.613888889,8.514444444,8.862222222,52.77983333,1.424927744,96.54461111,1.418808328,99682.76056,0.076,5.22,5.293,25.91,7.628,2.101,5.527,8.515,86.655
2020-05-16 2:00,12.05905556,70.52483333,6.654444444,10.20277778,10.76111111,54.63111111,1.424891183,101.0061667,1.418776228,99737.57111,0.241,3.494,3.735,28.109,7.262,1.831,5.432,8.963,87.885
2020-05-16 3:00,12.51972222,68.66805556,5.126111111,7.845,8.193888889,53.65883333,1.424935994,98.5025,1.418808444,99810.30556,0.217,2.93,3.147,28.733,7.059,2.024,5.035,9.107,86.67
2020-05-16 4:00,12.52244444,68.67044444,5.541111111,8.443888889,8.803333333,52.943,1.424950789,97.82427778,1.418813511,99879.595,0.224,2.852,3.076,27.72,7.793,2.424,5.369,9.112,86.877
2020-05-16 5:00,12.52138889,67.72194444,5.442777778,8.125,8.491111111,53.22888889,1.424944706,99.7765,1.418798806,99937.30222,0.58,4.026,4.606,26.105,7.841,2.476,5.364,9.178,85.143
2020-05-16 6:00,12.49366667,66.46305556,5.917222222,8.567777778,8.917222222,51.96861111,1.424969994,99.37316667,1.418801217,100032.0917,0.847,4.653,5.5,25.051,8.43,2.747,5.684,9.037,84.071
2020-05-16 7:00,12.97594444,65.17416667,4.328333333,6.438333333,6.708888889,50.83916667,1.425023878,103.4959444,1.41879035,100137.8383,0.872,4.019,4.891,24.371,7.778,2.904,4.874,9.705,81.958
2020-05-16 8:00,19.27472222,48.21372222,3.785555556,5.387222222,5.603888889,46.12794444,1.425596817,108.5979444,1.419097544,100173.5156,1.35,3.72,5.07,26.237,7.423,2.634,4.789,13.462,67.636
2020-05-16 9:00,24.45816667,36.43838889,2.207222222,3.195555556,3.330555556,48.58983333,1.425973528,80.28544444,1.419620072,100209.475,0.717,2.773,3.491,30.986,7.56,3.29,4.27,15.682,57.61
2020-05-16 10:00,24.05705347,37.23446923,2.492936244,3.464372726,3.591393767,52.55286901,1.425853219,72.46806834,1.419663906,100234.316,0.513,2.56,3.073,33.921,7.995,3.769,4.227,16.436,54.901
2020-05-16 11:00,26.11072222,34.53383333,4.271111111,5.724444444,5.905555556,50.10961111,1.426095178,96.36916667,1.419607956,100242.0894,1.226,4.096,5.28,30.59,9.965,4.756,5.206,16.575,54.313
2020-05-16 12:00,26.24922222,33.63661111,5.895555556,8.007222222,8.4,52.92955556,1.426046467,75.04161111,1.419780056,100260.4022,1.055,4.156,5.212,34.231,10.566,4.321,6.244,16.438,55.116
2020-05-16 13:00,23.24183333,38.05772222,9.425,12.18166667,13.27277778,51.49861111,1.425797772,82.53972222,1.419520639,100269.7233,0.729,3.271,3.999,35.895,10.666,4.321,6.348,14.85,59.838
2020-05-16 14:00,23.17505556,37.53877778,4.142222222,5.883888889,6.083333333,51.0375,1.425804239,75.21033333,1.419569894,100279.605,0.563,2.616,3.179,38.02,9.841,4.087,5.753,14.858,58.113
2020-05-16 15:00,24.64805556,35.16177778,4.497777778,6.436111111,6.652777778,52.39627778,1.425914967,75.52477778,1.419665328,100218.8,0.854,3.093,3.947,40.796,10.55,4.461,6.091,15.913,54.22
2020-05-16 16:00,24.53488889,34.59261111,6.828888889,9.432222222,9.885,54.48566667,1.425860333,69.0055,1.419706806,100200.475,1.393,4.423,5.463,40.719,11.245,4.777,6.467,15.454,55.141
2020-05-16 17:00,23.16916667,36.29622222,8.670555556,12.91333333,13.99444444,52.99138889,1.425765728,71.98061111,1.419591628,100237.6283,1.001,3.682,4.683,38.84,14.302,4.455,9.848,14.642,57.791
2020-05-16 18:00,20.21538889,40.568,6.593888889,9.313888889,9.722222222,54.76716667,1.425489839,64.7065,1.419479433,100268.4183,1.052,4.498,5.55,37.262,11.21,3.902,7.308,13.97,58.757
2020-05-16 19:00,17.3295,45.81972222,5.671111111,7.536666667,7.903333333,54.18738889,1.425278956,70.97705556,1.419271944,100319.81,1.749,9.564,11.098,32.146,8.93,3.639,5.291,12.696,62.533
2020-05-16 20:00,15.16794444,50.51233333,4.812777778,6.786666667,7.088888889,51.25538889,1.425172456,68.33944444,1.419169061,100346.3628,1.03,8.662,9.498,30.398,9.099,3.425,5.672,11.256,66.486
2020-05-16 21:00,13.77783333,53.27116667,6.561666667,9.946111111,10.42277778,48.68444444,1.425118211,68.96083333,1.419085706,100387.33,0.204,5.877,6.04,32.578,12.339,5.277,7.065,10.574,67.271
2020-05-16 22:00,13.28361111,54.35183333,7.348333333,11.11666667,11.74722222,49.85166667,1.425057844,72.66355556,1.419031544,100413.0867,0.946,12.502,13.669,26.109,11.567,4.243,7.324,10.229,67.991
2020-05-16 23:00,12.69338889,55.95461111,10.18277778,14.20611111,15.26833333,48.16677778,1.425056172,70.43727778,1.419022106,100413.0967,0.164,6.041,6.204,28.841,17.139,9.52,7.612,9.452,70.827
2020-05-17 0:00,12.48377778,56.4385,14.32944444,21.05833333,22.92666667,49.93988889,1.425007867,76.29033333,1.418971689,100376.9956,0.942,14.762,16.032,21.107,28.052,16.697,11.363,9.395,70.789
2020-05-17 1:00,12.07061111,57.32761111,12.10333333,18.54388889,19.83388889,49.89738889,1.424987117,78.97166667,1.418939994,100409.1022,2.665,19.494,23.852,15.846,16.081,5.878,10.203,8.973,71.739
2020-05-17 2:00,11.89183333,57.49105556,11.52222222,17.38388889,18.44555556,51.09133333,1.424953111,84.68027778,1.418892572,100406.6867,4.882,21.763,26.494,14.027,14.323,4.898,9.426,8.757,71.906
2020-05-17 3:00,11.55977778,57.69344444,8.815,13.43166667,14.12388889,49.26766667,1.424973756,79.26744444,1.418922856,100424.8389,0.263,12.441,12.704,22.476,12.464,4.368,8.1,8.422,72.134
2020-05-17 4:00,11.10538889,58.46333333,7.390555556,11.58888889,12.21388889,50.95738889,1.424914533,84.18327778,1.418872983,100413.8178,1.882,14.347,16.626,20.405,12.073,4.272,7.801,7.881,73.515
2020-05-17 5:00,10.62166667,59.5875,7.659444444,11.61277778,12.19055556,49.99805556,1.424908989,83.38988889,1.418864322,100417.4017,0.225,9.957,10.174,23.461,11.042,3.749,7.294,7.487,74.655
2020-05-17 6:00,11.19088889,59.75938889,6.722777778,10.00666667,10.52277778,51.16877778,1.424914428,90.72255556,1.418827128,100434.8272,2.377,15.524,17.566,19.338,10.358,3.957,6.4,8.313,73.533
2020-05-17 7:00,14.26733333,52.93344444,4.415555556,6.521111111,6.861666667,49.84722222,1.425133617,94.166,1.418927983,100447.1122,5.821,14.347,20.56,22.341,9.322,3.843,5.479,10.404,68.541
2020-05-17 8:00,18.33466667,44.08144444,2.623333333,3.892777778,4.086111111,47.48888889,1.425496106,81.69377778,1.419247883,100447.6844,2.303,5.886,7.916,31.549,7.364,3.217,4.148,12.488,62.047
2020-05-17 9:00,21.15455556,38.4935,2.405555556,3.673333333,3.887222222,49.73577778,1.425666406,66.14311111,1.419522339,100394.0339,0.833,2.577,3.413,36.584,8.318,4.155,4.162,14.074,56.461
2020-05-17 10:00,20.70905556,39.06522222,3.576666667,5.285555556,5.5,52.55472222,1.42557525,67.36266667,1.419486867,100361.4889,0.673,1.927,2.599,37.364,8.525,3.53,4.994,14.337,55.099
2020-05-17 11:00,21.44133333,37.27577778,3.087222222,4.57,4.825555556,52.16588889,1.425640028,64.47611111,1.419548839,100328.3606,0.538,1.553,2.091,38.388,9.697,4.821,4.876,14.221,54.704
2020-05-17 12:00,20.34794444,40.23322222,3.537222222,5.267222222,5.55,52.12288889,1.425557994,74.23694444,1.419414133,100296.4817,0.713,1.869,2.596,38.397,8.894,3.835,5.06,13.884,57.307
2020-05-17 13:00,19.93044444,39.5185,2.854444444,4.211111111,4.446666667,53.76244444,1.425491806,66.98916667,1.419445144,100246.0706,1.641,2.202,4.095,39.936,9.104,4.621,4.486,14.46,53.581
2020-05-17 14:00,19.806,39.74138889,2.865555556,4.158888889,4.335555556,54.85738889,1.425458339,72.64066667,1.419396394,100194.7144,0.441,1.955,2.396,43.173,8.555,4.129,4.427,15.433,50.395
2020-05-17 15:00,20.25983333,39.11888889,2.566111111,3.678333333,3.889444444,55.0175,1.425488144,67.20788889,1.419463128,100158.6683,1.105,3.984,5.118,40.479,8.335,4.172,4.16,15.04,52.177
2020-05-17 16:00,18.81583333,42.62394444,4.292222222,5.705555556,5.939444444,54.92294444,1.425379556,69.888,1.419363178,100132.6628,0.822,3.957,4.771,39.306,7.898,3.378,4.52,14.238,56.195
2020-05-17 17:00,18.26005556,43.1915,3.302777778,4.610555556,4.822777778,54.01877778,1.425355217,69.41322222,1.419335928,100074.5917,0.856,3.961,5.249,39.289,8.024,3.668,4.355,14.21,55.664
2020-05-17 18:00,17.4565,45.46188889,2.749444444,3.967222222,4.147222222,53.03266667,1.425313783,67.23355556,1.419307494,100077.1439,0.451,3.286,3.393,39.632,8.287,4.017,4.273,13.556,58.332
2020-05-17 19:00,16.53372222,50.68372222,3.236111111,4.609444444,4.818333333,52.13094444,1.425261189,69.32772222,1.419239283,100041.2494,0.188,2.582,2.77,39.26,8.087,3.492,4.595,13.033,63.243
2020-05-17 20:00,16.09561111,52.85227778,3.403333333,4.696666667,4.958333333,51.51322222,1.425239033,72.85616667,1.419187867,100059.3911,0.206,5.631,5.837,36.096,8.526,4.011,4.515,13.159,63.872
2020-05-17 21:00,16.0585,53.16105556,5.218333333,7.416111111,7.847777778,51.57727778,1.42523555,77.01588889,1.419154683,100059.1933,0.755,11.2,11.956,30.214,11.575,5.61,5.966,13.65,63.411
2020-05-17 22:00,17.07216667,49.90505556,4.873888889,6.881666667,7.241666667,51.87027778,1.425309356,74.08416667,1.4192336,100073.7533,0.923,10.109,11.032,31.936,10.088,4.215,5.873,14.489,60.085
2020-05-17 23:00,16.78244444,53.86816667,4.972777778,7.017777778,7.31,51.89633333,1.425286772,70.91688889,1.419240628,100080.615,0.457,6.22,6.647,32.811,9.23,3.581,5.649,13.651,67.667
2020-05-18 0:00,15.62016667,57.62044444,6.242222222,8.719444444,9.093333333,53.03616667,1.425170328,77.44216667,1.419127217,100092.0383,6.638,22.411,29.317,18.359,12.233,5.83,6.409,11.246,76.671
2020-05-18 1:00,14.12077778,68.96733333,4.613888889,6.343333333,6.679444444,56.37666667,1.424986828,78.38277778,1.4190341,100093.5983,0.943,7.553,10.038,39.46,7.598,2.915,4.682,11.035,83.786
2020-05-18 2:00,13.65377778,72.38155556,3.321666667,4.791666667,5.008333333,60.51083333,1.424865711,86.92522222,1.418943928,100073.43,2.344,7.312,10.91,37.781,6.508,2.485,4.023,10.706,86.954
2020-05-18 3:00,13.39761111,72.76444444,2.508333333,3.750555556,4.023888889,61.68955556,1.424822289,89.68805556,1.418908239,100057.4817,1.956,8.359,10.326,39.192,5.713,1.987,3.726,10.581,86.181
2020-05-18 4:00,13.2975,72.75983333,2.603333333,3.918888889,4.147777778,61.82594444,1.424811283,90.5925,1.418896156,100014.27,1.152,6.325,7.611,39.921,5.126,1.535,3.591,10.614,85.783
2020-05-18 5:00,13.29433333,71.23988889,3.428333333,4.998333333,5.236111111,59.59522222,1.424856928,90.03405556,1.418900494,100024.35,2.749,7.757,10.913,38.183,6.394,2.224,4.17,10.73,83.648
2020-05-18 6:00,13.22927778,71.32511111,3.462777778,4.977222222,5.238888889,59.35955556,1.424856961,90.13116667,1.418896194,100037.2372,0.626,4.032,4.651,40.558,6.517,2.431,4.085,10.679,82.989
2020-05-18 7:00,13.39755556,69.85333333,3.908333333,5.644444444,5.900555556,59.08188889,1.424874894,90.83038889,1.418900833,100044.345,0.748,4.01,4.214,40.377,7.602,3.092,4.51,11.07,80.138
2020-05-18 8:00,14.02677778,66.75511111,3.446666667,4.898333333,5.149444444,57.76644444,1.424950594,94.93455556,1.4189055,100039.2372,0.449,3.137,3.586,41.001,6.67,2.482,4.186,11.835,77.728
2020-05-18 9:00,14.88794444,68.25011111,3.453333333,4.89,5.126111111,58.89822222,1.424993983,94.92388889,1.418953944,100012.39,0.307,2.491,2.798,41.247,6.115,2.036,4.078,12.092,83.301
2020-05-18 10:00,15.49355556,69.32511111,4.505,6.228888889,6.522777778,59.25561111,1.425033456,95.02566667,1.418987022,100018.1644,0.734,3.667,4.047,37.22,7.199,2.719,4.48,12.289,87.269
2020-05-18 11:00,15.66722222,70.108,4.983888889,6.867777778,7.126111111,59.41188889,1.425043878,97.10433333,1.418981689,100037.6489,0.505,3.134,3.639,36.071,7.466,2.686,4.781,12.55,87.538
2020-05-18 12:00,16.1985,67.05038889,5.15,7.034444444,7.278333333,57.24188889,1.425130383,95.48566667,1.419023222,100046.1889,0.466,2.306,2.771,37.628,7.839,2.986,4.853,13.037,83.649
