Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc_all,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-06 13:00:00,20.52,20.11666666666667,3.1666666666666665,3.6666666666666665,4.0,142.29999999999998,1.4216406666666668,1935.2366666666667,1.41012,99261.90000000001,1.646,3.425,5.072,38.173,13.57,9.732000000000001,3.8339999999999996,12.071,29.295
2020-05-06 14:00:00,17.968333333333337,24.75729166666666,13.868749999999999,15.925000000000002,16.810416666666672,63.95895833333332,1.4230801458333335,263.03833333333336,1.4221463958333336,99264.71874999999,1.3969999999999998,3.0860000000000003,4.4830000000000005,39.446999999999996,14.779000000000002,10.735,4.045,12.162,29.101999999999997
2020-05-06 15:00:00,22.34883333333334,19.432666666666663,1.673333333333332,2.333333333333333,2.4750000000000005,60.012666666666675,1.4235833833333333,95.99450000000004,1.4235681833333333,99188.64333333334,1.237,2.699,3.905,40.509,12.838,8.89,3.945,12.286,28.184
2020-05-06 16:00:00,22.438666666666645,18.594,1.1866666666666668,1.9199999999999997,2.0899999999999994,61.11799999999998,1.4235670333333343,56.34150000000001,1.423861483333333,99138.06833333333,1.49,3.9410000000000003,5.638999999999999,40.473,15.705,11.404000000000002,4.303,12.375,27.601999999999997
2020-05-06 17:00:00,22.4715,18.093833333333333,1.4716666666666667,2.2483333333333335,2.4416666666666673,62.87216666666668,1.4235331666666673,49.24050000000001,1.4239149833333333,99108.19,1.91,5.132000000000001,6.875,40.592,19.672,15.035,4.628,12.847999999999999,26.503
2020-05-06 18:00:00,18.64533333333333,21.028000000000002,2.1316666666666664,3.108333333333334,3.3783333333333334,60.565166666666684,1.423227966666667,36.461000000000006,1.4238199833333336,99122.90666666669,2.4930000000000003,7.457999999999999,9.555,39.162,21.342,16.180999999999997,5.17,12.15,27.662
2020-05-06 19:00:00,15.233333333333338,25.08116666666667,2.056666666666667,3.14,3.4450000000000007,59.70116666666668,1.422926616666666,47.74116666666666,1.4235702166666668,99152.67333333332,1.4580000000000002,10.777000000000001,12.126,35.056999999999995,16.456,11.442,5.01,11.4,28.912
2020-05-06 20:00:00,13.897000000000007,23.854166666666668,2.478333333333336,3.111666666666669,3.2166666666666672,55.33316666666666,1.4228904500000006,38.52233333333333,1.42356995,99211.77000000002,0.397,3.695,4.078,38.341,13.062000000000001,9.67,3.4,10.556,26.898000000000003
2020-05-06 21:00:00,12.394499999999997,25.30183333333333,0.7450000000000004,1.2166666666666672,1.3383333333333338,55.142833333333314,1.4227754,36.68783333333333,1.4235207833333337,99239.42000000003,0.318,4.479,4.797,36.086999999999996,10.369000000000002,7.124,3.245,9.064,28.355999999999998
2020-05-06 22:00:00,11.393000000000006,26.382166666666663,0.6000000000000003,1.073333333333334,1.2299999999999998,56.6265,1.4226779666666667,40.21166666666668,1.423461166666667,99234.5366666667,0.35700000000000004,4.093999999999999,4.4510000000000005,35.946999999999996,8.113,4.888,3.227,8.395,29.114
