Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa]
2020-05-06 12:00:00,18.354716981132075,24.436981132075477,1.2000000000000002,2.267924528301887,2.5528301886792457,59.26245283018868,1.426262169811321,423.3752830188679,1.4145284339622637,99296.42452830187
2020-05-06 15:00:00,21.116222222222227,19.747611111111112,1.2533333333333339,2.3022222222222215,2.619444444444446,49.538666666666686,1.4266621222222224,157.49938888888886,1.4167202999999997,99183.59166666663
2020-05-06 18:00:00,15.709388888888887,23.473888888888887,1.6705555555555567,2.798333333333334,3.1577777777777785,51.80688888888888,1.4262436166666665,113.13833333333336,1.4167404611111107,99199.19555555559
2020-05-06 21:00:00,11.275166666666665,27.209388888888892,0.7988888888888898,1.4744444444444456,1.6711111111111114,51.2983333333333,1.4259909222222222,90.24944444444446,1.416706477777777,99264.86055555554
2020-05-07 00:00:00,9.317555555555554,32.037166666666664,10.006111111111114,11.993333333333334,12.890000000000002,52.40655555555553,1.4258803722222226,86.82683333333335,1.4166796277777784,99149.55833333338
2020-05-07 03:00:00,7.943666666666658,33.524277777777776,16.896666666666658,21.506111111111114,22.020555555555564,53.416388888888896,1.4257981055555555,86.45494444444445,1.4166455277777767,99044.56222222224
2020-05-07 06:00:00,12.371222222222228,28.229333333333344,4.66777777777778,6.4872222222222184,6.921111111111118,51.35194444444445,1.4260592611111116,82.60344444444449,1.4168213388888884,98993.4783333334
2020-05-07 09:00:00,18.733611111111106,23.857944444444442,1.1166666666666676,2.069444444444441,2.3188888888888908,49.38394444444446,1.4265030277777773,86.66311111111106,1.4171227611111115,98860.79944444448
2020-05-07 12:00:00,15.560777777777778,39.21899999999999,3.1522222222222216,4.600555555555556,4.901111111111111,51.06544444444449,1.4262608833333328,84.04055555555553,1.4169679499999992,98808.21611111106
2020-05-07 15:00:00,13.243000000000002,44.7241111111111,2.1522222222222225,3.311111111111112,3.5261111111111076,48.762777777777764,1.426158927777778,78.70111111111112,1.4168828111111107,98852.5811111111
2020-05-07 18:00:00,11.714999999999996,34.4007222222222,5.418888888888888,7.136111111111112,7.387222222222228,50.424777777777784,1.4260345111111115,64.38677777777781,1.416920505555556,98949.33222222225
2020-05-07 21:00:00,7.275666666666669,44.03355555555559,9.667222222222227,11.999999999999988,12.941666666666666,53.551666666666655,1.4257655444444444,83.36038888888885,1.4166506833333339,99118.33833333332
2020-05-08 00:00:00,5.237388888888886,44.201555555555565,1.5727777777777763,2.647777777777778,2.913333333333333,54.069611111111115,1.4256639722222217,87.00499999999998,1.4165687333333332,99152.53833333336
2020-05-08 03:00:00,3.5232222222222207,48.47127777777778,7.066111111111109,8.996111111111112,9.79,54.40955555555556,1.425580605555556,85.96061111111113,1.4165304777777767,99106.16388888887
2020-05-08 06:00:00,5.827499999999998,37.84461111111112,1.8100000000000038,2.5822222222222244,2.79,51.790555555555585,1.425737583333333,88.05222222222226,1.416576877777777,99115.50222222222
2020-05-08 09:00:00,12.032999999999996,23.557999999999993,0.5688888888888889,0.7744444444444423,0.88388888888889,47.68011111111111,1.4261121555555556,75.48316666666665,1.416853594444445,99088.15055555552
2020-05-08 12:00:00,13.295722222222228,21.73805555555555,3.2027777777777784,3.8361111111111126,4.138888888888885,46.22961111111112,1.4261974777777768,81.1628333333333,1.4168427333333327,99013.76555555558
2020-05-08 15:00:00,11.93244444444443,20.41899999999999,0.12111111111111103,0.5061111111111111,0.6422222222222222,46.23194444444445,1.4261263555555554,80.14405555555552,1.4168001222222224,99004.01611111112
2020-05-08 18:00:00,6.0747222222222215,26.105611111111088,3.8844444444444486,4.772777777777776,5.132777777777777,50.454833333333305,1.4257762833333338,80.83277777777779,1.4166373166666668,99151.19722222222
2020-05-08 21:00:00,2.2721666666666684,40.830500000000036,10.83055555555555,13.012777777777766,14.569444444444452,49.80444444444444,1.4256196999999995,83.23266666666667,1.4165169999999996,99337.31333333332
2020-05-09 00:00:00,0.808277777777778,54.56599999999997,0.025555555555555554,0.2994444444444447,0.46222222222222215,49.20705555555555,1.4255666055555565,86.22822222222221,1.416455555555555,99388.2322222222
2020-05-09 03:00:00,0.0358888888888889,55.294611111111145,0.5722222222222222,0.8544444444444442,1.0255555555555558,48.63950000000003,1.4255436833333344,87.26433333333335,1.4164272277777783,99369.55277777778
2020-05-09 06:00:00,3.507,48.47311111111109,0.6666666666666673,1.2516666666666654,1.4322222222222216,49.22927777777778,1.425686744444444,97.55211111111113,1.4164441111111108,99402.89611111105
2020-05-09 09:00:00,8.970444444444444,38.47105555555557,1.2455555555555557,1.9200000000000004,2.1055555555555565,49.02844444444444,1.425935333333333,80.05605555555555,1.4167211555555568,99315.08111111108
2020-05-09 12:00:00,9.55349999999999,38.69500000000001,8.032777777777767,9.616666666666669,10.048888888888884,50.80233333333334,1.425924455555556,74.66566666666671,1.4167770777777777,99380.4644444445
2020-05-09 15:00:00,10.189166666666663,29.768833333333315,3.8400000000000003,4.434444444444444,4.685555555555554,51.62561111111106,1.4259356500000009,71.74555555555558,1.4168161666666665,99441.23611111111
2020-05-09 18:00:00,8.618111111111107,33.299222222222234,18.609999999999992,22.275555555555556,23.35388888888889,55.92961111111115,1.425775894444444,80.69633333333337,1.416706722222222,99522.68055555562
2020-05-09 21:00:00,6.3220555555555515,39.38016666666669,7.088888888888895,8.412777777777793,9.277222222222221,57.120333333333356,1.4256490000000004,84.00950000000006,1.4166201999999994,99643.5455555556
